LAT;-29,13956;;;;;;;;
LONG;-51,61112;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2019-04-28 01:00:00;17,49;17,4;0;100;0;60;0;6572;
2019-04-28 00:00:00;17,32;17,2;0;100;0;60;0;6590;0,7
2019-04-27 23:00:00;17,77;17,7;0;100;0;60;0;6590;
2019-04-27 22:00:00;17,72;17,6;0;100;0;60;0;6590;
2019-04-27 21:00:00;17,8;17,7;0;100;0,4;60;0;6600;
2019-04-27 20:00:00;17,78;17,7;0;100;0,2;60;0;6610;
2019-04-27 19:00:00;17,81;17,7;0;100;0,2;60;0;6620;
2019-04-27 18:00:00;17,88;17,8;0;100;0;60;0;6630;
2019-04-27 17:00:00;18,03;18;22;100;0,8;60;0;6718;
2019-04-27 16:00:00;18,48;18,4;68;100;0;60;0;6766;
2019-04-27 15:00:00;18,54;18,5;89;100;0;60;0,2;6806;
2019-04-27 14:00:00;18,61;18,5;155;100;0;60;1;6806;
2019-04-27 13:00:00;18,21;18,1;93;100;0;60;0,2;6796;
2019-04-27 12:00:00;18,11;18;92;100;0;60;0;6718;
2019-04-27 11:00:00;17,5;17,4;75;100;0,2;60;0,1;6708;
2019-04-27 10:00:00;17,02;16,9;19;100;2,6;60;0,4;6590;
2019-04-27 09:00:00;18,56;18,5;0;100;8;60;0,7;6552;
2019-04-27 08:00:00;19;18,9;0;100;5,4;60;0;6542;
2019-04-27 07:00:00;19,09;19;0;100;4,4;60;0;6542;
2019-04-27 06:00:00;19,35;19,3;0;100;14,4;60;0,4;6542;
2019-04-27 05:00:00;19,81;19,7;0;100;5;60;0,2;6552;
2019-04-27 04:00:00;19,47;19,4;0;100;2,8;60;0;6552;
2019-04-27 03:00:00;19,7;19,6;0;100;2,2;60;0;6552;
2019-04-27 02:00:00;20,71;20,6;0;100;0,2;60;0;6552;
2019-04-27 01:00:00;21,33;21,3;0;100;0;10;0;6552;
2019-04-27 00:00:00;21,59;21,5;0;100;0;0;0;6552;2
2019-04-26 23:00:00;21,97;21,9;0;100;0;0;0;6562;
2019-04-26 22:00:00;22,26;22,2;0;100;0;0;0;6562;
2019-04-26 21:00:00;22,26;22,2;0;100;0;0;0;6562;
2019-04-26 20:00:00;22,81;22,7;0;100;0;0;0;6562;
2019-04-26 19:00:00;23,1;22,9;0;99,46;0;0;0;6572;
2019-04-26 18:00:00;23,49;23,2;21;99,27;0;0;0;6590;
2019-04-26 17:00:00;25,12;23,2;126;90,19;0;0;0;6894;
2019-04-26 16:00:00;25,93;23,2;302;85,62;0;0;0;6952;
2019-04-26 15:00:00;25,96;23,1;450;85,19;0;0;0;6962;
2019-04-26 14:00:00;25,91;23;651;85,03;0;0;0;6962;
2019-04-26 13:00:00;24,21;22,9;537;93,31;0;0;0;6962;
2019-04-26 12:00:00;22,69;22,3;219;98,62;0;0;0;6962;
2019-04-26 11:00:00;22,53;21,8;472;96,51;0;20;0;6962;
2019-04-26 10:00:00;20,86;20,8;235;100;0;60;0;6894;
2019-04-26 09:00:00;19,67;19,6;88;100;0;60;0;6748;
2019-04-26 08:00:00;19,12;19;31;100;0;60;0;6650;
2019-04-26 07:00:00;19,08;19;0;100;0;60;0;6562;
2019-04-26 06:00:00;18,89;18,8;0;100;0,2;60;0;6562;
2019-04-26 05:00:00;18,66;18,6;0;100;1;60;0;6562;
2019-04-26 04:00:00;19,19;19,1;0;100;1,2;60;0;6572;
2019-04-26 03:00:00;19,75;19,7;0;100;0;0;0;6572;
2019-04-26 02:00:00;19,62;19,5;0;100;0;0;0;6572;
2019-04-26 01:00:00;19,57;19,5;0;100;0;0;0;6572;
2019-04-26 00:00:00;19,33;19,2;0;100;0;0;0;6572;1,4
2019-04-25 23:00:00;19,06;19;0;100;0;0;0;6572;
2019-04-25 22:00:00;19,41;19,3;0;100;0;0;0;6582;
2019-04-25 21:00:00;19,63;19,6;0;100;0;0;0,2;6582;
2019-04-25 20:00:00;19,59;19,5;0;100;0;0;0,1;6582;
2019-04-25 19:00:00;19,64;19,6;0;100;0;0;0,1;6590;
2019-04-25 18:00:00;20,24;20,2;29;100;0;0;0,2;6610;
2019-04-25 17:00:00;21,64;21,5;121;99,8;0;0;0,1;6776;
2019-04-25 16:00:00;22,78;21,6;102;94,22;0;0;0;6766;
2019-04-25 15:00:00;24,29;21,3;413;84,72;0;0;0;6952;
2019-04-25 14:00:00;23,42;21,4;597;89,26;0;0;0;6962;
2019-04-25 13:00:00;21,12;21;302;100;0;0;0;6826;
2019-04-25 12:00:00;20,32;20,2;203;100;0;0;0;6728;
2019-04-25 11:00:00;19,66;19,6;136;100;0;0;0;6718;
2019-04-25 10:00:00;19,05;19;95;100;0;0;0;6668;
2019-04-25 09:00:00;18,62;18,5;82;100;0;0;0;6678;
2019-04-25 08:00:00;18,05;18;19;100;0;0;0;6582;
2019-04-25 07:00:00;17,76;17,7;0;100;0;0;0;6542;
2019-04-25 06:00:00;17,9;17,8;0;100;0;0;0;6542;
2019-04-25 05:00:00;18,19;18,1;0;100;0;0;0;6552;
2019-04-25 04:00:00;18,3;18,2;0;100;0;0;0,1;6552;
2019-04-25 03:00:00;18,55;18,5;0;100;0;0;0;6542;
2019-04-25 02:00:00;18,79;18,7;0;100;0;5;0;6542;
2019-04-25 01:00:00;18,63;18,5;0;100;0;0;0;6552;
2019-04-25 00:00:00;18,71;18,6;0;100;0;0;0;6552;2,7
2019-04-24 23:00:00;19,28;19,2;0;100;0;0;0;6552;
2019-04-24 22:00:00;19,33;19,2;0;100;0;0;0,2;6562;
2019-04-24 21:00:00;19,75;19,7;0;100;0;0;0,6;6562;
2019-04-24 20:00:00;20,42;20,3;0;100;0;0;0,8;6572;
2019-04-24 19:00:00;21,42;21,3;0;99,84;0;0;0,8;6572;
2019-04-24 18:00:00;22,82;21,1;22;91,29;0;0;0,2;6610;
2019-04-24 17:00:00;25,06;20,8;126;78,2;0;0;0;6932;
2019-04-24 16:00:00;26,3;20,6;524;72,12;0;0;0;6952;
2019-04-24 15:00:00;26,89;20,8;448;70,28;0;0;0;6952;
2019-04-24 14:00:00;26,83;21;744;71,1;0;0;0;6952;
2019-04-24 13:00:00;25,58;20,4;747;74,07;0;0;0;6962;
2019-04-24 12:00:00;24,39;20;753;77,37;0;0;0,1;6962;
2019-04-24 11:00:00;23,1;19,5;653;81,3;0;0;0;6962;
2019-04-24 10:00:00;21,13;18,9;493;87,93;0;0;0;6962;
2019-04-24 09:00:00;19,05;18,5;186;97,57;0;20;0;6864;
2019-04-24 08:00:00;17,55;17,5;40;100;0;60;0;6640;
2019-04-24 07:00:00;16,74;16,7;0;100;0;60;0;6572;
2019-04-24 06:00:00;17,02;16,9;0;100;0;60;0;6562;
2019-04-24 05:00:00;17,14;17,1;0;100;0;60;0;6572;
2019-04-24 04:00:00;17,51;17,4;0;100;0;0;0;6572;
2019-04-24 03:00:00;17,73;17,7;0;100;0;0;0;6572;
2019-04-24 02:00:00;18,08;18;0;100;0;0;0;6572;
2019-04-24 01:00:00;18,45;18,4;0;100;0;0;0;6572;
2019-04-24 00:00:00;18,87;18,8;0;100;0;0;0;6582;2,3
2019-04-23 23:00:00;19,25;19,2;0;100;0;0;0;6582;
2019-04-23 22:00:00;19;18,9;0;100;0;0;0;6582;
2019-04-23 21:00:00;18,38;18,3;0;100;0;0;0;6582;
2019-04-23 20:00:00;18,46;18,4;0;100;0;0;0,3;6582;
2019-04-23 19:00:00;18,71;18,6;0;100;0;0;0,2;6590;
2019-04-23 18:00:00;20,22;19,9;50;98,71;0;0;0,3;6748;
2019-04-23 17:00:00;22,78;20,6;239;88,68;0;0;0,1;6962;
2019-04-23 16:00:00;24,05;20,2;287;80,31;0;0;0;6962;
2019-04-23 15:00:00;25,35;20,2;604;74,33;0;0;0;6952;
2019-04-23 14:00:00;23,96;19,5;784;77;0;0;0;6952;
2019-04-23 13:00:00;22,86;19;601;79,65;0;0;0;6952;
2019-04-23 12:00:00;21,9;18,5;535;81,89;0;0;0,1;6864;
2019-04-23 11:00:00;20,69;17,6;608;83,41;0;0;0;6826;
2019-04-23 10:00:00;17,68;16,9;232;95,88;0;0;0;6776;
2019-04-23 09:00:00;16,42;16,3;135;100;0;0;0;6668;
2019-04-23 08:00:00;15,5;15,4;47;100;0;0;0;6582;
2019-04-23 07:00:00;15,13;15,1;0;100;0;0;0;6502;
2019-04-23 06:00:00;15,07;15;0;100;0;0;0;6512;
2019-04-23 05:00:00;15,05;15;0;100;0;0;0;6512;
2019-04-23 04:00:00;15,06;15;0;100;0;0;0,1;6522;
2019-04-23 03:00:00;15,13;15,1;0;100;0;0;0,1;6532;
2019-04-23 02:00:00;15,14;15,1;0;100;0;0;0,4;6532;
2019-04-23 01:00:00;15,07;15;0;100;0;0;0,5;6532;
2019-04-23 00:00:00;14,85;14,8;0;100;0;0;0,6;6542;1,1
2019-04-22 23:00:00;14,96;14,9;0;100;0;0;0,3;6542;
2019-04-22 22:00:00;15,14;15,1;0;100;0;0;0,5;6542;
2019-04-22 21:00:00;15,25;15,2;0;100;0;0;0,4;6542;
2019-04-22 20:00:00;15,21;15,1;0;100;0;0;0,6;6542;
2019-04-22 19:00:00;15,23;15,2;0;100;0;0;0,8;6542;
2019-04-22 18:00:00;15,35;15,3;10;100;0;0;0,7;6562;
2019-04-22 17:00:00;15,53;15,4;51;100;0;0;0,6;6678;
2019-04-22 16:00:00;15,61;15,5;86;100;0;0;0,8;6786;
2019-04-22 15:00:00;15,93;15,8;142;100;0;0;0,5;6962;
2019-04-22 14:00:00;16,16;16,1;140;100;0;0;0,5;6962;
2019-04-22 13:00:00;17,19;16,8;289;98,2;0;0;0,3;6962;
2019-04-22 12:00:00;17,01;16,3;258;96,54;0;0;0,2;6972;
2019-04-22 11:00:00;17,03;16;368;95,03;0;0;0,4;6962;
2019-04-22 10:00:00;15,7;15,4;286;98,93;0;0;0,2;6962;
2019-04-22 09:00:00;14,65;14,5;109;100;0;0;0,1;6776;
2019-04-22 08:00:00;13,8;13,7;50;100;0;0;0;6688;
2019-04-22 07:00:00;13,5;13,4;0;100;0;0;0,2;6542;
2019-04-22 06:00:00;13,55;13,5;0;100;0;0;0,2;6542;
2019-04-22 05:00:00;13,66;13,6;0;100;0;0;0,6;6542;
2019-04-22 04:00:00;13,87;13,8;0;100;0;0;0,2;6542;
2019-04-22 03:00:00;14,36;14,3;0;100;0;0;1;6542;
2019-04-22 02:00:00;14,94;14,9;0;100;0;0;0,7;6542;
2019-04-22 01:00:00;15,3;15,2;0;100;0;0;1,5;6542;
2019-04-22 00:00:00;15,61;15,5;0;100;0;0;0,8;6552;1,5
2019-04-21 23:00:00;16,13;16,1;0;100;0;0;0,6;6552;
2019-04-21 22:00:00;16,19;16,1;0;100;0;0;0,7;6552;
2019-04-21 21:00:00;16,28;16,2;0;100;0;0;1;6552;
2019-04-21 20:00:00;16,62;16,5;0;100;0;0;0,9;6562;
2019-04-21 19:00:00;16,93;16,8;0;100;0;0;0,7;6552;
2019-04-21 18:00:00;17,67;17,6;12;100;0;0;0,2;6562;
2019-04-21 17:00:00;18,47;18,4;56;100;0;0;0,1;6678;
2019-04-21 16:00:00;19,31;19,2;96;100;0;0;0,1;6776;
2019-04-21 15:00:00;20,31;20,2;116;100;0;0;0,1;6844;
2019-04-21 14:00:00;22,53;20,3;254;88,76;0;0;0;6962;
2019-04-21 13:00:00;23,35;20,2;561;83,47;0;0;0;6952;
2019-04-21 12:00:00;21,32;20,2;649;94,29;0;0;0;6962;
2019-04-21 11:00:00;18,39;18,3;335;100;0;35;0;6962;
2019-04-21 10:00:00;17,36;17,3;144;100;0;60;0;6748;
2019-04-21 09:00:00;16,89;16,8;52;100;0;60;0;6660;
2019-04-21 08:00:00;16,55;16,5;26;100;0;60;0;6620;
2019-04-21 07:00:00;16,37;16,3;0;100;0;60;0;6562;
2019-04-21 06:00:00;16,45;16,4;0;100;0;60;0;6562;
2019-04-21 05:00:00;16,56;16,5;0;100;0;60;0;6572;
2019-04-21 04:00:00;16,59;16,5;0;100;0;60;0;6572;
2019-04-21 03:00:00;16,8;16,7;0;100;0;60;0;6572;
2019-04-21 02:00:00;16,77;16,7;0;100;0;60;0;6572;
2019-04-21 01:00:00;16,99;16,9;0;100;0,2;60;0;6572;
2019-04-21 00:00:00;17,08;17;0;100;0;60;0;6582;1,1
2019-04-20 23:00:00;17,49;17,4;0;100;0;60;0;6600;
2019-04-20 22:00:00;17,62;17,5;0;100;0;15;0;6620;
2019-04-20 21:00:00;17,58;17,5;0;100;0;0;0;6650;
2019-04-20 20:00:00;18,11;18;0;100;0;0;0;6688;
2019-04-20 19:00:00;18,68;18,6;0;100;0;0;0;6728;
2019-04-20 18:00:00;19,38;19,3;27;100;0;0;0;6786;
2019-04-20 17:00:00;19,77;19,7;90;100;0;0;0;6962;
2019-04-20 16:00:00;19,72;19,6;95;100;0;0;0;6962;
2019-04-20 15:00:00;20,74;20,4;259;99;0;0;0;6962;
2019-04-20 14:00:00;20,29;20,1;253;99,73;0;0;0;6962;
2019-04-20 13:00:00;18,83;18,7;143;100;0;0;0;6854;
2019-04-20 12:00:00;18,59;18,5;93;100;0;25;0;6834;
2019-04-20 11:00:00;18,52;18,4;115;100;0;60;0;6806;
2019-04-20 10:00:00;18,14;18,1;182;100;0;60;0;6766;
2019-04-20 09:00:00;16,99;16,9;146;100;0;60;0;6826;
2019-04-20 08:00:00;16;15,9;52;100;0;60;0;6688;
2019-04-20 07:00:00;15,59;15,5;0;100;0;60;0;6582;
2019-04-20 06:00:00;15,81;15,7;0;100;0;60;0;6582;
2019-04-20 05:00:00;15,8;15,7;0;100;0,2;60;0;6582;
2019-04-20 04:00:00;16,07;16;0;100;0;60;0;6582;
2019-04-20 03:00:00;16,35;16,3;0;100;0;60;0;6590;
2019-04-20 02:00:00;16,8;16,7;0;100;0;60;0;6582;
2019-04-20 01:00:00;17,53;17,4;0;100;0;0;0;6552;
2019-04-20 00:00:00;17,51;17,4;0;100;0;0;0;6582;2,7
2019-04-19 23:00:00;18,1;18;0;100;0;0;0;6610;
2019-04-19 22:00:00;19,55;18,3;0;93,67;0;0;0;6630;
2019-04-19 21:00:00;20,03;18,4;0;91,61;0;0;0;6660;
2019-04-19 20:00:00;20,5;18,2;0;87,68;0;0;0;6698;
2019-04-19 19:00:00;20,95;18,3;0;85,85;0;0;0;6756;
2019-04-19 18:00:00;23,38;19;68;77,51;0;0;0;6864;
2019-04-19 17:00:00;24,72;18,9;278;70,83;0;0;0,1;6962;
2019-04-19 16:00:00;25,06;18,8;401;69,38;0;0;0,4;6962;
2019-04-19 15:00:00;25,85;19,2;659;67,55;0;0;0,3;6962;
2019-04-19 14:00:00;25,65;19,1;788;68,09;0;0;0;6952;
2019-04-19 13:00:00;24,29;18,4;823;70,58;0;0;0;6962;
2019-04-19 12:00:00;22,75;17,8;787;74,7;0;0;0;6962;
2019-04-19 11:00:00;21,35;17,5;663;79,62;0;0;0;6962;
2019-04-19 10:00:00;19,14;17,3;510;90,48;0;60;0;6864;
2019-04-19 09:00:00;15,18;15,1;144;100;0;60;0;6816;
2019-04-19 08:00:00;13,75;13,7;68;100;0;60;0;6620;
2019-04-19 07:00:00;13,14;13,1;0;100;0;60;0;6502;
2019-04-19 06:00:00;13,1;13;0;100;0;60;0;6512;
2019-04-19 05:00:00;13,56;13,5;0;100;0;60;0;6512;
2019-04-19 04:00:00;13,61;13,5;0;100;0;60;0;6522;
2019-04-19 03:00:00;12,98;12,9;0;100;0,2;60;0;6532;
2019-04-19 02:00:00;13,84;13,8;0;100;0;60;0;6542;
2019-04-19 01:00:00;14,82;14,7;0;100;0;60;0;6552;
2019-04-19 00:00:00;15,12;15;0;100;0;60;0;6562;2,3
2019-04-18 23:00:00;15,07;15;0;100;0;5;0;6572;
2019-04-18 22:00:00;16;15,9;0;100;0;0;0;6572;
2019-04-18 21:00:00;16,52;15,7;0;95,66;0;0;0;6582;
2019-04-18 20:00:00;17,07;14,1;0;83,31;0;0;0;6582;
2019-04-18 19:00:00;18,75;13,7;0;73,53;0;0;0;6600;
2019-04-18 18:00:00;22,32;14,2;76;61,09;0;0;0;6834;
2019-04-18 17:00:00;22,83;14,8;298;61,43;0;0;0;6962;
2019-04-18 16:00:00;23,48;15,3;519;61,08;0;0;0;6962;
2019-04-18 15:00:00;23,03;16,2;704;66,28;0;0;0;6962;
2019-04-18 14:00:00;21,74;16,3;821;72,23;0;0;0;6962;
2019-04-18 13:00:00;20,67;17;844;80,5;0;0;0;6962;
2019-04-18 12:00:00;17,9;17,4;627;97,33;0;20;0;6962;
2019-04-18 11:00:00;15,72;15,6;363;100;0;60;0;6834;
2019-04-18 10:00:00;14,46;14,4;138;100;0;60;0;6756;
2019-04-18 09:00:00;14,04;14;62;100;0;60;0;6660;
2019-04-18 08:00:00;13,63;13,5;23;100;0;60;0;6572;
2019-04-18 07:00:00;13,17;13,1;0;100;0,2;60;0;6522;
2019-04-18 06:00:00;12,97;12,9;0;100;0;60;0;6522;
2019-04-18 05:00:00;12,95;12,9;0;100;0;60;0;6522;
2019-04-18 04:00:00;13,39;13,3;0;100;0;60;0;6522;
2019-04-18 03:00:00;13,37;13,3;0;100;0;60;0;6512;
2019-04-18 02:00:00;13,61;13,5;0;100;0,2;60;0;6522;
2019-04-18 01:00:00;14,01;13,9;0;100;0;55;0;6512;
2019-04-18 00:00:00;14,51;14,4;0;100;0;60;0;6522;1,8
2019-04-17 23:00:00;15,07;15;0;100;0;25;0;6532;
2019-04-17 22:00:00;15,23;15,1;0;100;0;5;0;6552;
2019-04-17 21:00:00;15,61;15,5;0;100;0;0;0;6562;
2019-04-17 20:00:00;15,85;15,8;0;100;0;0;0;6572;
2019-04-17 19:00:00;16,84;16,8;0;100;0;0;0;6582;
2019-04-17 18:00:00;17,78;17,2;31;97,22;0;0;0;6640;
2019-04-17 17:00:00;19,01;16,5;116;86,32;0;0;0;6864;
2019-04-17 16:00:00;19,65;16,6;258;83,78;0;0;0;6962;
2019-04-17 15:00:00;19,43;16,4;332;83,93;0;0;0;6962;
2019-04-17 14:00:00;19,92;16,5;406;81,57;0;0;0;6962;
2019-04-17 13:00:00;19,83;16;430;79,16;0;0;0;6962;
2019-04-17 12:00:00;19,19;16,7;302;86,88;0;0;0;6962;
2019-04-17 11:00:00;19,44;15,6;693;79,55;0;0;0;6962;
2019-04-17 10:00:00;17,31;16,2;569;94,2;0;0;0;6972;
2019-04-17 09:00:00;15,04;15;142;100;0;45;0;6796;
2019-04-17 08:00:00;14,33;14,2;55;100;0;60;0;6660;
2019-04-17 07:00:00;13,95;13,9;0;100;0;35;0;6542;
2019-04-17 06:00:00;13,79;13,7;0;100;0;0;0;6542;
2019-04-17 05:00:00;13,88;13,8;0;100;0;0;0;6542;
2019-04-17 04:00:00;14,81;14,7;0;100;0;0;0;6542;
2019-04-17 03:00:00;15,11;15;0;100;0;0;0,2;6542;
2019-04-17 02:00:00;15,23;15,1;0;100;0;10;0,2;6542;
2019-04-17 01:00:00;15,34;15,3;0;100;0;5;0,2;6552;
2019-04-17 00:00:00;15,49;15,4;0;100;0;0;0,1;6552;1,3
2019-04-16 23:00:00;15,59;15,5;0;100;0;0;0,2;6552;
2019-04-16 22:00:00;15,68;15,6;0;100;0;0;0,2;6552;
2019-04-16 21:00:00;15,67;15,6;0;100;0;0;0,4;6572;
2019-04-16 20:00:00;15,89;15,8;0;100;0;0;0,9;6582;
2019-04-16 19:00:00;16,16;16,1;0;100;0;0;0,9;6590;
2019-04-16 18:00:00;16,91;16,8;59;100;0;0;1,5;6688;
2019-04-16 17:00:00;17,83;17,8;158;100;0;0;1,1;6962;
2019-04-16 16:00:00;18,48;18,4;230;100;0;0;0,3;6972;
2019-04-16 15:00:00;19,06;19;232;100;0;0;0,3;6962;
2019-04-16 14:00:00;20,14;20;269;99,89;0;0;0;6962;
2019-04-16 13:00:00;19,41;19,3;373;100;0;15;0;6942;
2019-04-16 12:00:00;18,14;18,1;254;100;0;60;0;6844;
2019-04-16 11:00:00;17,84;17,8;227;100;0;60;0;6786;
2019-04-16 10:00:00;17,41;17,3;118;100;0,2;60;0;6708;
2019-04-16 09:00:00;16,91;16,8;35;100;0,8;60;0;6610;
2019-04-16 08:00:00;16,85;16,8;9;100;2,4;60;0;6562;
2019-04-16 07:00:00;17,04;17;0;100;2,2;60;0;6542;
2019-04-16 06:00:00;17,23;17,1;0;100;2,2;60;0;6542;
2019-04-16 05:00:00;17,31;17,2;0;100;0;60;0;6552;
2019-04-16 04:00:00;17,56;17,5;0;100;2,4;60;0;6552;
2019-04-16 03:00:00;17,9;17,8;0;100;13;60;0,2;6552;
2019-04-16 02:00:00;18,56;18,5;0;100;22,2;60;1,2;6552;
2019-04-16 01:00:00;19,8;19,1;0;96,5;0;20;0,2;6552;
2019-04-16 00:00:00;19,77;18,9;0;96,17;0;0;0,4;6552;3,1
2019-04-15 23:00:00;19,76;19,4;0;98,98;0;0;0,7;6562;
2019-04-15 22:00:00;19,56;19,5;0;100;0;0;0,1;6562;
2019-04-15 21:00:00;19,88;19,8;0;100;0;0;0,1;6562;
2019-04-15 20:00:00;19,97;19,9;0;100;0;0;0,7;6572;
2019-04-15 19:00:00;20,36;20,3;0;100;0;0;1,1;6582;
2019-04-15 18:00:00;21,64;20,8;58;95,9;0;0;1,4;6688;
2019-04-15 17:00:00;23,11;20,7;232;87,35;0;0;0,8;6962;
2019-04-15 16:00:00;24,03;21;387;84,18;0;0;0,7;6962;
2019-04-15 15:00:00;25,1;21,3;608;80,71;0;0;0,2;6962;
2019-04-15 14:00:00;26,26;21,8;829;77,44;0;0;0,1;6952;
2019-04-15 13:00:00;26,31;21,8;900;77,3;0;0;0,1;6952;
2019-04-15 12:00:00;25,54;21,5;801;79,06;0;0;0;6952;
2019-04-15 11:00:00;23,88;20,9;673;84,48;0;0;0;6962;
2019-04-15 10:00:00;22,2;20,7;494;92,38;0;45;0;6962;
2019-04-15 09:00:00;20,15;19,9;183;99,07;0;60;0;6816;
2019-04-15 08:00:00;18,67;18,6;59;100;0;60;0;6668;
2019-04-15 07:00:00;17,89;17,8;0;100;0;60;0;6552;
2019-04-15 06:00:00;17,85;17,8;0;100;0,2;60;0;6552;
2019-04-15 05:00:00;18,17;18,1;0;100;0;60;0;6552;
2019-04-15 04:00:00;18,4;18,3;0;100;0;60;0;6552;
2019-04-15 03:00:00;18,78;18,7;0;100;0;60;0;6552;
2019-04-15 02:00:00;19,44;19,3;0;100;0;60;0;6552;
2019-04-15 01:00:00;19,69;19,6;0;100;0;60;0;6552;
2019-04-15 00:00:00;20,39;20,3;0;100;0;60;0;6552;2,8
2019-04-14 23:00:00;20,35;20,3;0;100;0;60;0;6562;
2019-04-14 22:00:00;20,38;20,3;0;100;0;60;0;6562;
2019-04-14 21:00:00;20,88;20,8;0;100;0;60;0;6562;
2019-04-14 20:00:00;21,61;21,5;0;99,82;0;60;0;6562;
2019-04-14 19:00:00;21,79;21,7;0;100;0;55;0;6562;
2019-04-14 18:00:00;22,16;21,9;26;99,14;1;60;0;6620;
2019-04-14 17:00:00;25,17;19,9;41;73,79;0;5;0;6816;
2019-04-14 16:00:00;26,94;20,4;235;68,33;0;0;0;6952;
2019-04-14 15:00:00;28,59;21,2;530;65,39;0;0;0;6952;
2019-04-14 14:00:00;28,57;21,5;792;66,51;0;0;0;6952;
2019-04-14 13:00:00;27,51;21,1;769;69,16;0;0;0;6952;
2019-04-14 12:00:00;26,3;20,8;794;72,69;0;0;0;6952;
2019-04-14 11:00:00;25,07;20,2;668;74,98;0;0;0;6962;
2019-04-14 10:00:00;23,06;19,3;511;80,64;0;0;0;6962;
2019-04-14 09:00:00;20,54;18,5;233;88,63;0;0;0;6962;
2019-04-14 08:00:00;18,82;18,2;94;96,92;0;0;0;6854;
2019-04-14 07:00:00;18,24;18;0;99,78;0;0;0;6552;
2019-04-14 06:00:00;18,58;17,8;0;96,75;0;0;0;6542;
2019-04-14 05:00:00;18,65;17,8;0;96,12;0;0;0;6552;
2019-04-14 04:00:00;18,93;17,8;0;94,2;0;0;0;6552;
2019-04-14 03:00:00;18,91;17,8;0;94,37;0;0;0;6552;
2019-04-14 02:00:00;19,24;17,6;0;91,39;0;0;0;6552;
2019-04-14 01:00:00;19,25;17,3;0;89,71;0;0;0;6562;
2019-04-14 00:00:00;19,21;16,8;0;87,11;0;0;0;6600;2,4
2019-04-13 23:00:00;18,98;16,1;0;84,29;0;0;0;6630;
2019-04-13 22:00:00;18,72;15,6;0;82,76;0;0;0;6660;
2019-04-13 21:00:00;17,57;15,2;0;87,16;0;0;0;6688;
2019-04-13 20:00:00;17,08;14,8;0;87,7;0;0;0;6728;
2019-04-13 19:00:00;18,05;15,8;0;87,38;0;0;0,1;6776;
2019-04-13 18:00:00;18,27;16,9;33;92,94;0;0;0,5;6864;
2019-04-13 17:00:00;22,92;19,4;192;82,54;0;0;1,4;6972;
2019-04-13 16:00:00;26,71;20,2;272;68,28;0;0;0;6942;
2019-04-13 15:00:00;28,12;20,2;547;63,24;0;0;0;6952;
2019-04-13 14:00:00;27,3;21;818;69,31;0;0;0;6952;
2019-04-13 13:00:00;24,78;20,8;493;79,81;0;0;0;6952;
2019-04-13 12:00:00;23,92;20,5;530;82,47;0;0;0;6962;
2019-04-13 11:00:00;22,74;20,1;571;86,19;0;0;0;6962;
2019-04-13 10:00:00;20,23;20;378;99,29;0;30;0;6962;
2019-04-13 09:00:00;17,54;17,5;91;100;0;60;0;6854;
2019-04-13 08:00:00;16,71;16,6;49;100;0;60;0;6708;
2019-04-13 07:00:00;16,65;16,6;0;100;0;60;0;6562;
2019-04-13 06:00:00;16,56;16,5;0;100;0,2;60;0;6562;
2019-04-13 05:00:00;16,44;16,4;0;100;0;60;0;6562;
2019-04-13 04:00:00;16,37;16,3;0;100;0;60;0;6562;
2019-04-13 03:00:00;16,76;16,7;0;100;0;60;0;6562;
2019-04-13 02:00:00;17,1;17;0;100;0;60;0;6562;
2019-04-13 01:00:00;17,37;17,3;0;100;0;20;0;6562;
2019-04-13 00:00:00;17,67;17,6;0;100;0;0;0;6572;2,7
2019-04-12 23:00:00;17,91;17,8;0;100;0;0;0,1;6572;
2019-04-12 22:00:00;18,02;17,9;0;100;0;0;0,2;6650;
2019-04-12 21:00:00;18,39;18,3;0;100;0;0;0,4;6678;
2019-04-12 20:00:00;18,76;18,7;0;100;0;0;0,3;6718;
2019-04-12 19:00:00;19,21;19,1;0;100;0;0;0,3;6776;
2019-04-12 18:00:00;20,58;20,2;64;98,3;0;0;0,1;6884;
2019-04-12 17:00:00;22,46;20,7;233;90,7;0;0;0;6962;
2019-04-12 16:00:00;23,82;20,6;381;83,19;0;0;0;6962;
2019-04-12 15:00:00;23,7;18,7;168;74,55;0;0;0;6962;
2019-04-12 14:00:00;25,29;19,8;530;72,42;0;0;0;6952;
2019-04-12 13:00:00;26,01;19,8;835;69,5;0;0;0;6962;
2019-04-12 12:00:00;24,88;20,4;886;77,09;0;0;0;6952;
2019-04-12 11:00:00;23,38;20,6;732;85,59;0;0;0;6962;
2019-04-12 10:00:00;20,6;20,3;477;98,67;0;5;0;6844;
2019-04-12 09:00:00;18,49;18,4;213;100;0;60;0;6806;
2019-04-12 08:00:00;16,83;16,7;54;100;0;60;0;6668;
2019-04-12 07:00:00;16,58;16,5;0;100;0;60;0;6552;
2019-04-12 06:00:00;16,81;16,7;0;100;0;60;0;6542;
2019-04-12 05:00:00;17,08;17;0;100;0;60;0;6542;
2019-04-12 04:00:00;17,56;17,5;0;100;0;20;0;6542;
