LAT;-29,09837;;;;;;;;
LONG;-51,66788;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
2018-07-31 07:00:00;7,37;7,3;0;100;0;0;0;6582;
2018-07-31 06:00:00;7,43;7,4;0;100;0;0;0,2;6590;
2018-07-31 05:00:00;7,76;7,7;0;100;0,2;0;0;6590;
2018-07-31 04:00:00;7,85;7,8;0;100;0;0;0,1;6582;
2018-07-31 03:00:00;7,38;7,3;0;100;0;0;0,3;6590;
2018-07-31 02:00:00;7,55;7,5;0;100;0;0;0,8;6600;
2018-07-31 01:00:00;8,15;8,1;0;100;0;0;0;6600;
2018-07-31 00:00:00;8,41;8,3;0;100;0;0;0;6650;1,5
2018-07-30 23:00:00;9,69;8,9;0;95,9;0;0;0,5;6650;
2018-07-30 22:00:00;10,64;9,6;0;94,51;0;0;0,2;6668;
2018-07-30 21:00:00;11,13;9,7;0;92,02;0;0;1;6678;
2018-07-30 20:00:00;11,49;9,3;0;87,67;0;0;1,6;6698;
2018-07-30 19:00:00;12,15;9,6;0;85,22;0;0;1,4;6718;
2018-07-30 18:00:00;13,85;9,1;30;73,89;0;0;0,6;6796;
2018-07-30 17:00:00;15,45;9;191;66,41;0;0;0,4;6972;
2018-07-30 16:00:00;15,49;9;397;66,2;0;0;0,5;6982;
2018-07-30 15:00:00;15,51;8,5;602;63,89;0;0;0,6;6982;
2018-07-30 14:00:00;14,27;8,1;621;67,18;0;0;1,7;6982;
2018-07-30 13:00:00;13,44;8;616;70,66;0;0;1,4;6992;
2018-07-30 12:00:00;13,22;8,4;534;73,81;0;0;0,6;6992;
2018-07-30 11:00:00;11,25;10,8;573;97,93;0;0;0,9;6992;
2018-07-30 10:00:00;8,33;8,2;218;100;0;0;0,7;6992;
2018-07-30 09:00:00;7,71;7,6;82;100;0;0;0,2;6952;
2018-07-30 08:00:00;7,36;7,3;11;100;0;0;0,2;6640;
2018-07-30 07:00:00;7,39;7,3;0;100;0;0;0,1;6590;
2018-07-30 06:00:00;7,44;7,4;0;100;0;0;0;6600;
2018-07-30 05:00:00;7,32;7,2;0;100;0;0;0;6600;
2018-07-30 04:00:00;7,34;7,3;0;100;0;0;0,2;6600;
2018-07-30 03:00:00;7,74;7,7;0;100;0;0;0,1;6620;
2018-07-30 02:00:00;8,38;8,3;0;100;0;0;0,4;6620;
2018-07-30 01:00:00;8,15;8,1;0;99,91;0;0;0,1;6630;
2018-07-30 00:00:00;9,05;8,8;0;99,25;0;0;1,4;6640;1,5
2018-07-29 23:00:00;9,24;8,5;0;96,09;0;0;0,6;6660;
2018-07-29 22:00:00;9,68;8,4;0;92,47;0;0;1;6660;
2018-07-29 21:00:00;10,8;8,1;0;84,28;0;0;1,2;6688;
2018-07-29 20:00:00;11,23;7,9;0;80,75;0;0;0,5;6708;
2018-07-29 19:00:00;11,78;7,9;0;77,9;0;0;1,1;6718;
2018-07-29 18:00:00;12,39;7,9;29;74,79;0;0;1;6776;
2018-07-29 17:00:00;13,41;7,7;161;69,47;0;0;1,7;6982;
2018-07-29 16:00:00;13,8;7,8;283;68,09;0;0;1,8;6982;
2018-07-29 15:00:00;13,84;7,5;493;66,6;0;0;2,9;6982;
2018-07-29 14:00:00;13,49;7,9;656;69,86;0;0;2,4;6992;
2018-07-29 13:00:00;12,71;8,4;588;75,82;0;0;1,5;6992;
2018-07-29 12:00:00;11,76;8,1;418;78,93;0;0;2,2;6982;
2018-07-29 11:00:00;10,43;7,6;316;83,72;0;0;2,8;6992;
2018-07-29 10:00:00;9,93;7,9;316;88,4;0;0;3,3;6992;
2018-07-29 09:00:00;9,18;8,3;131;95,59;0;0;2,7;6982;
2018-07-29 08:00:00;8,91;8,8;12;99,82;0;55;1,2;6640;
2018-07-29 07:00:00;9,16;8,9;0;99,23;0;60;2,2;6600;
2018-07-29 06:00:00;9,18;9;0;99,59;0;60;1,3;6600;
2018-07-29 05:00:00;9,54;9,5;0;100;0;60;1,7;6620;
2018-07-29 04:00:00;9,9;9,8;0;100;0;60;0,9;6630;
2018-07-29 03:00:00;11,22;11,1;0;100;0;60;1;6630;
2018-07-29 02:00:00;12,08;12;0;100;0;60;0,3;6630;
2018-07-29 01:00:00;12,72;12,6;0;100;0;60;0,5;6650;
2018-07-29 00:00:00;12,83;12,7;0;100;0;60;0,8;6660;1,2
2018-07-28 23:00:00;13,24;13,1;0;100;0,2;60;0,8;6660;
2018-07-28 22:00:00;14,26;14,2;0;100;4,2;60;1,1;6660;
2018-07-28 21:00:00;15,68;15,6;0;100;2,2;40;1,3;6678;
2018-07-28 20:00:00;17,31;17,2;0;100;0;0;0,3;6688;
2018-07-28 19:00:00;17,92;17,6;0;99,08;0;0;0,3;6708;
2018-07-28 18:00:00;18,83;16,9;27;89,2;0;0;0;6756;
2018-07-28 17:00:00;20,68;16,8;148;79,69;0;0;0,2;6962;
2018-07-28 16:00:00;20,19;15,9;249;77,32;0;0;1;6982;
2018-07-28 15:00:00;19,93;16,2;271;80,28;0,2;0;0,6;6962;
2018-07-28 14:00:00;19,35;15,5;308;79,11;0;0;2,4;6962;
2018-07-28 13:00:00;18,01;15,1;190;84,3;0;15;3,5;6982;
2018-07-28 12:00:00;16,93;15,8;79;94,27;0;60;2,7;6972;
2018-07-28 11:00:00;15,41;15,3;80;100;0;60;1,4;6952;
2018-07-28 10:00:00;14,16;14,1;164;100;0;60;2;6952;
2018-07-28 09:00:00;13,28;13,2;90;100;0;60;2,1;6904;
2018-07-28 08:00:00;13,01;12,9;24;100;0;60;1,4;6678;
2018-07-28 07:00:00;12,98;12,9;0;100;0;60;1,9;6620;
2018-07-28 06:00:00;13,02;13;0;100;0,2;60;1,3;6630;
2018-07-28 05:00:00;12,88;12,8;0;100;0;60;1;6640;
2018-07-28 04:00:00;12,71;12,6;0;100;0;60;0,9;6640;
2018-07-28 03:00:00;12,54;12,4;0;100;0;60;0,7;6640;
2018-07-28 02:00:00;12,35;12,3;0;100;0;60;0,3;6660;
2018-07-28 01:00:00;12,13;12;0;100;0,2;60;0,3;6660;
2018-07-28 00:00:00;12,15;12,1;0;100;0;60;0,1;6668;1,1
2018-07-27 23:00:00;12,13;12;0;100;0;60;0,1;6668;
2018-07-27 22:00:00;12,04;12;0;100;0;20;0,1;6668;
2018-07-27 21:00:00;12,3;12,2;0;100;0;0;0,2;6668;
2018-07-27 20:00:00;12,44;12,4;0;100;0;0;0,3;6688;
2018-07-27 19:00:00;12,52;12,4;0;100;0;0;0,1;6698;
2018-07-27 18:00:00;12,69;12,6;14;100;0;0;0,3;6708;
2018-07-27 17:00:00;13,06;13;69;100;0;0;0,7;6972;
2018-07-27 16:00:00;14,45;14,4;257;100;0;0;0,7;6972;
2018-07-27 15:00:00;15,92;15,8;376;99,85;0;0;0,6;6982;
2018-07-27 14:00:00;16,06;15,8;546;99,29;0;0;0,5;6982;
2018-07-27 13:00:00;14,74;14,6;337;100;0;20;0,5;6982;
2018-07-27 12:00:00;14,57;14,5;247;100;0;60;0,5;6982;
2018-07-27 11:00:00;14,58;14,5;162;100;0,2;60;0,2;6982;
2018-07-27 10:00:00;13,96;13,9;82;100;0;60;0,1;6826;
2018-07-27 09:00:00;13,49;13,4;28;100;0;60;0,1;6668;
2018-07-27 08:00:00;13,34;13,3;0;100;0;60;0,1;6620;
2018-07-27 07:00:00;13,44;13,4;0;100;0;60;0;6610;
2018-07-27 06:00:00;13,42;13,3;0;100;0;60;0,4;6620;
2018-07-27 05:00:00;13,52;13,4;0;100;0;60;0,9;6620;
2018-07-27 04:00:00;13,67;13,6;0;100;0;60;0,6;6640;
2018-07-27 03:00:00;13,82;13,7;0;100;0;60;0;6640;
2018-07-27 02:00:00;13,85;13,8;0;100;0;60;0;6650;
2018-07-27 01:00:00;13,86;13,8;0;100;0;60;0;6640;
2018-07-27 00:00:00;13,99;13,9;0;100;0;60;0,2;6660;0,9
2018-07-26 23:00:00;14,13;14;0;100;0;60;0,1;6660;
2018-07-26 22:00:00;14,23;14,2;0;100;0;60;0,2;6660;
2018-07-26 21:00:00;14,26;14,2;0;100;0;60;0,1;6668;
2018-07-26 20:00:00;14,35;14,2;0;100;0;60;0;6668;
2018-07-26 19:00:00;14,46;14,4;0;100;0;60;0;6678;
2018-07-26 18:00:00;14,66;14,6;0;100;0;60;1,6;6688;
2018-07-26 17:00:00;14,94;14,9;11;100;0;60;1,4;6728;
2018-07-26 16:00:00;15,75;15,7;21;100;0;60;1,1;6776;
2018-07-26 15:00:00;16,38;16,3;29;100;0,2;60;0,8;6816;
2018-07-26 14:00:00;17,13;17,1;51;100;0,4;5;0,2;6914;
2018-07-26 13:00:00;18,08;16,7;167;92,58;0;0;0,6;6932;
2018-07-26 12:00:00;18,01;16,6;386;92,57;0;0;0,9;6982;
2018-07-26 11:00:00;16,79;16;482;96;0;0;1,5;6982;
2018-07-26 10:00:00;15,05;14,9;242;99,95;0;45;2,7;6982;
2018-07-26 09:00:00;14,22;14,1;71;100;0;60;2,7;6756;
2018-07-26 08:00:00;13,95;13,9;10;100;0;60;3,3;6620;
2018-07-26 07:00:00;13,63;13,5;0;100;0,2;60;3,7;6600;
2018-07-26 06:00:00;13,61;13,5;0;100;0,8;60;3,1;6600;
2018-07-26 05:00:00;13,64;13,5;0;100;0,6;60;4,1;6600;
2018-07-26 04:00:00;13,36;13,3;0;100;0,6;60;4,2;6590;
2018-07-26 03:00:00;13,19;13,1;0;100;0,8;60;3,5;6600;
2018-07-26 02:00:00;13,29;13,2;0;100;1;60;4;6610;
2018-07-26 01:00:00;13,07;13;0;100;1,8;60;4,5;6610;
2018-07-26 00:00:00;13,04;13;0;100;1,8;60;2,4;6630;0,4
2018-07-25 23:00:00;13,14;13,1;0;100;2,2;60;1;6630;
2018-07-25 22:00:00;13,5;13,4;0;100;1;60;2,6;6650;
2018-07-25 21:00:00;13,68;13,6;0;100;1,4;60;3,7;6660;
2018-07-25 20:00:00;13,97;13,9;0;100;0,2;60;3,2;6668;
2018-07-25 19:00:00;13,98;13,9;0;100;1;55;3,8;6678;
2018-07-25 18:00:00;14,27;14,2;0;100;0;5;3,7;6718;
2018-07-25 17:00:00;14,13;14;45;100;0;60;2,8;6854;
2018-07-25 16:00:00;13,79;13,7;46;100;0;60;2,8;6894;
2018-07-25 15:00:00;13,36;13,3;31;100;1,2;60;2,3;6844;
2018-07-25 14:00:00;13,54;13,4;65;100;2;60;3,6;6922;
2018-07-25 13:00:00;13,41;13,3;96;100;1;60;4,5;6942;
2018-07-25 12:00:00;13,13;13;62;100;0,4;60;5,2;6806;
2018-07-25 11:00:00;13;12,9;48;100;1,4;60;6;6738;
2018-07-25 10:00:00;12,55;12,5;25;100;0,6;60;6,3;6660;
2018-07-25 09:00:00;11,99;11,9;13;100;2,8;60;4,6;6630;
2018-07-25 08:00:00;11,79;11,7;0;100;4,4;60;2,5;6590;
2018-07-25 07:00:00;11,65;11,6;0;100;3,2;60;2,8;6590;
2018-07-25 06:00:00;11,42;11,3;0;100;6,6;60;0,9;6600;
2018-07-25 05:00:00;11,52;11,4;0;100;5,8;60;0,7;6610;
2018-07-25 04:00:00;12,24;12,2;0;100;0,2;60;2,7;6610;
2018-07-25 03:00:00;12,34;12,3;0;100;0;60;3,4;6620;
2018-07-25 02:00:00;12,1;12;0;100;0;60;3,5;6610;
2018-07-25 01:00:00;11,58;11,5;0;100;0,2;60;3,8;6620;
2018-07-25 00:00:00;11,12;11;0;100;3;60;1,5;6620;0,5
2018-07-24 23:00:00;11,01;10,9;0;100;1,2;60;1,5;6640;
2018-07-24 22:00:00;10,83;10,7;0;100;0,6;60;1,8;6650;
2018-07-24 21:00:00;11,09;11;0;100;1,4;60;1,6;6660;
2018-07-24 20:00:00;11,06;11;0;100;1;60;1,2;6668;
2018-07-24 19:00:00;10,72;10,6;0;100;0,4;60;2,8;6668;
2018-07-24 18:00:00;10,37;10,3;0;100;3,2;60;2,1;6688;
2018-07-24 17:00:00;10,66;10,6;0;100;0,8;5;2;6756;
2018-07-24 16:00:00;10,51;10,4;47;100;0,2;0;3,5;6894;
2018-07-24 15:00:00;10,5;10,4;50;100;0,2;0;3,6;6914;
2018-07-24 14:00:00;10,51;10,4;74;99,85;0;0;4;6982;
2018-07-24 13:00:00;10,38;10,2;81;99,46;0;0;3,7;6982;
2018-07-24 12:00:00;10,31;9,8;88;97,96;0;0;3,4;6952;
2018-07-24 11:00:00;10,07;9,3;92;96,26;0;0;2,9;6922;
2018-07-24 10:00:00;9,45;9,2;69;99,39;0;0;2,7;6786;
2018-07-24 09:00:00;8,98;8,9;24;100;0;0;3,1;6668;
2018-07-24 08:00:00;8,77;8,7;0;100;0;0;2,7;6630;
2018-07-24 07:00:00;8,49;8,4;0;100;0;0;2,1;6640;
2018-07-24 06:00:00;8,18;8,1;0;100;0;0;2,4;6640;
2018-07-24 05:00:00;8,27;8,1;0;99,25;0;0;2,8;6640;
2018-07-24 04:00:00;8,32;7,9;0;97,83;0;0;2,8;6650;
2018-07-24 03:00:00;8,28;7,5;0;96,17;0;0;2,3;6640;
2018-07-24 02:00:00;8,27;7,9;0;98,64;0;0;3,3;6650;
2018-07-24 01:00:00;8,82;8,7;0;100;0;0;3;6650;
2018-07-24 00:00:00;9,02;8,9;0;100;0;0;2,9;6650;1,3
2018-07-23 23:00:00;9,31;9,2;0;100;0;0;2,7;6660;
2018-07-23 22:00:00;9,48;9,4;0;100;0;0;2,2;6668;
2018-07-23 21:00:00;9,47;9,4;0;100;0;0;2,5;6668;
2018-07-23 20:00:00;9,64;9,6;0;100;0;0;2,3;6678;
2018-07-23 19:00:00;10,62;10,5;0;100;0;0;3;6678;
2018-07-23 18:00:00;12;11,9;0;100;0;0;3;6698;
2018-07-23 17:00:00;13,57;13,5;23;100;0;0;1,7;6766;
2018-07-23 16:00:00;15,06;14,6;202;97,74;0;0;1,4;6962;
2018-07-23 15:00:00;17,32;15,3;463;88,72;0;0;0,9;6982;
2018-07-23 14:00:00;18,07;15,6;474;86,66;0;0;0,8;6982;
2018-07-23 13:00:00;17,94;15,7;598;87,83;0;0;0,7;6982;
2018-07-23 12:00:00;17,49;16,1;530;92,89;0;0;0,5;6982;
2018-07-23 11:00:00;16,28;15,5;336;96,14;0;0;0,6;6982;
2018-07-23 10:00:00;15,22;14,8;221;98,43;0;0;0,1;6982;
2018-07-23 09:00:00;14,37;14,3;57;99,9;0;0;0,7;6708;
2018-07-23 08:00:00;14,47;14,3;19;99,7;0;0;0,5;6650;
2018-07-23 07:00:00;14,65;14,2;0;98,05;0;0;1,1;6610;
2018-07-23 06:00:00;14,89;14,1;0;95,85;0;0;1,1;6610;
2018-07-23 05:00:00;14,81;14;0;96,17;0;0;1,8;6610;
2018-07-23 04:00:00;14,92;13,9;0;94,77;0;0;1,5;6620;
2018-07-23 03:00:00;15,09;13,8;0;92,93;0;0;2,5;6610;
2018-07-23 02:00:00;15,31;13,6;0;90,83;0;0;1,8;6620;
2018-07-23 01:00:00;15,43;13,6;0;89,85;0;0;1,9;6620;
2018-07-23 00:00:00;15,51;13,6;0;89,05;0;0;1,9;6630;1,5
2018-07-22 23:00:00;15,64;13,4;0;88;0;0;3,6;6630;
2018-07-22 22:00:00;15,76;13,6;0;87,9;0;0;3,7;6640;
2018-07-22 21:00:00;15,84;13,5;0;87,07;0;0;3,6;6640;
2018-07-22 20:00:00;16,06;13,3;0;84,57;0;0;3,6;6650;
2018-07-22 19:00:00;16,68;12,7;0;78,75;0;0;2,9;6660;
2018-07-22 18:00:00;16,92;12,9;11;78,31;0;0;2,9;6668;
2018-07-22 17:00:00;17,34;12,9;116;76,21;0;0;2,6;6972;
2018-07-22 16:00:00;17,52;12,8;229;74,95;0;0;2,6;6972;
2018-07-22 15:00:00;17,24;12,5;320;74,88;0;0;2,2;6982;
2018-07-22 14:00:00;16,24;12,1;420;77,32;0;0;2,7;6982;
2018-07-22 13:00:00;14,48;11,2;332;81,66;0;0;3,4;6982;
2018-07-22 12:00:00;12,75;9,9;439;83,96;0;0;3;6992;
2018-07-22 11:00:00;10,11;8;461;87,6;0;0;4,2;6992;
2018-07-22 10:00:00;7,82;6,2;336;90,23;0;0;4,9;6992;
2018-07-22 09:00:00;5,86;4,9;121;94,57;0;0;4,4;6992;
2018-07-22 08:00:00;5,35;4,8;16;96,8;0;0;3,7;6708;
2018-07-22 07:00:00;4,94;4,8;0;99,65;0;0;3,3;6650;
2018-07-22 06:00:00;4,51;4,4;0;100;0,2;0;2,9;6650;
2018-07-22 05:00:00;4,36;4,3;0;100;0;0;2,3;6660;
2018-07-22 04:00:00;4,52;4,4;0;100;0;5;1,3;6650;
2018-07-22 03:00:00;4,62;4,5;0;100;0;55;1,8;6668;
2018-07-22 02:00:00;4,58;4,5;0;100;0;15;1,3;6668;
2018-07-22 01:00:00;5,45;5,4;0;100;0;0;0,6;6668;
2018-07-22 00:00:00;5,69;5,6;0;100;0;0;0,6;6678;1,5
2018-07-21 23:00:00;6,45;6,4;0;100;0;0;1;6688;
2018-07-21 22:00:00;7,21;6,5;0;96,21;0;0;0,4;6698;
2018-07-21 21:00:00;7,45;5,8;0;90,43;0;0;0,1;6728;
2018-07-21 20:00:00;7,76;5,9;0;88,89;0;0;0,1;6738;
2018-07-21 19:00:00;9,24;4,9;0;75,58;0;0;0,5;6776;
2018-07-21 18:00:00;10,87;4,1;20;63,99;0;0;1,9;6864;
2018-07-21 17:00:00;11,93;4,2;170;60,2;0;0;1,5;6982;
2018-07-21 16:00:00;11,94;4,3;376;60,28;0;0;2;6992;
2018-07-21 15:00:00;11,41;4,2;485;61,86;0;0;2;6992;
2018-07-21 14:00:00;10,63;4,4;654;66,02;0;0;2,2;6992;
2018-07-21 13:00:00;9,4;3,7;626;68,37;0;0;2,2;6992;
2018-07-21 12:00:00;8,15;3,3;466;72,23;0;0;2,4;6992;
2018-07-21 11:00:00;7,11;2,9;586;75,16;0;0;2,6;6992;
2018-07-21 10:00:00;6,12;2,6;398;79,05;0;0;2,4;6992;
2018-07-21 09:00:00;5,5;2,6;172;82,32;0;0;1,4;6992;
2018-07-21 08:00:00;5,43;4,5;0;94,95;0;0;1,2;6582;
2018-07-21 07:00:00;5,53;4,7;0;95,3;0;0;0,7;6562;
2018-07-21 06:00:00;5,9;4,4;0;91,57;0;0;1;6572;
2018-07-21 05:00:00;6,22;5,1;0;93,29;0;0;0,9;6572;
2018-07-21 04:00:00;6,6;5;0;90,44;0;0;3,3;6582;
2018-07-21 03:00:00;7,64;7;0;96,55;0;5;2,3;6582;
2018-07-21 02:00:00;8,36;8,3;0;100;0;60;1,6;6590;
2018-07-21 01:00:00;9,35;9,3;0;100;0;60;0,9;6582;
2018-07-21 00:00:00;9,42;9,3;0;100;0;60;0,9;6582;2,3
2018-07-20 23:00:00;10,15;10,1;0;100;0,8;60;2,7;6600;
2018-07-20 22:00:00;12,02;11,9;0;100;3,8;60;1,9;6590;
2018-07-20 21:00:00;12,94;12,8;0;100;7;60;0,9;6610;
2018-07-20 20:00:00;13,31;13,2;0;100;8;60;1;6600;
2018-07-20 19:00:00;14,37;14,1;0;99,18;3,6;50;1,4;6600;
2018-07-20 18:00:00;16,21;15,5;0;96,26;0;0;2,5;6610;
2018-07-20 17:00:00;18,49;17,1;51;92,72;0;0;3;6748;
2018-07-20 16:00:00;23,67;16,8;203;66,96;0;0;2;6962;
2018-07-20 15:00:00;24,44;15,9;155;59,77;0;0;1,1;6962;
2018-07-20 14:00:00;24,7;15,6;237;57,75;0;0;3,4;6962;
2018-07-20 13:00:00;24,89;15,2;407;55,82;0;0;5,6;6972;
2018-07-20 12:00:00;24,61;15,6;476;58,13;0;0;5,3;6982;
2018-07-20 11:00:00;23,27;16,3;485;65,79;0;0;1,4;6982;
2018-07-20 10:00:00;21,82;15,7;332;68,88;0;0;1,3;6982;
2018-07-20 09:00:00;20,49;14,9;98;71,38;0;0;1,9;6864;
2018-07-20 08:00:00;20,12;14,8;21;72,41;0;0;2,4;6678;
2018-07-20 07:00:00;20,32;14,8;0;71,45;0;0;3,1;6620;
2018-07-20 06:00:00;20,41;14,9;0;71,65;0;0;3,1;6630;
2018-07-20 05:00:00;20,01;15,1;0;74,38;0;0;3;6640;
2018-07-20 04:00:00;20,04;15,3;0;75,01;0;0;1,6;6630;
2018-07-20 03:00:00;19,74;15,4;0;76,97;0;0;1,5;6640;
2018-07-20 02:00:00;19,86;15,7;0;77,56;0;0;2,7;6640;
2018-07-20 01:00:00;19,73;16,1;0;80,6;0;0;2,9;6650;
2018-07-20 00:00:00;20,51;16,3;0;77,62;0;0;2,8;6650;2,7
2018-07-19 23:00:00;20,97;16,3;0;75,59;0;0;1,1;6650;
2018-07-19 22:00:00;21,63;16;0;71,33;0;0;0,4;6668;
2018-07-19 21:00:00;22,24;16,2;0;69,78;0;0;1,1;6668;
2018-07-19 20:00:00;22,38;16,2;0;68,82;0;0;0,7;6678;
2018-07-19 19:00:00;23,09;15,9;0;65,12;0;0;0,4;6698;
2018-07-19 18:00:00;24,76;15,8;23;58,19;0;0;0,2;6738;
2018-07-19 17:00:00;26,43;16,1;134;54,06;0;0;0,3;6962;
2018-07-19 16:00:00;27,61;16,4;340;51,26;0;0;0,3;6972;
2018-07-19 15:00:00;27,14;16,8;502;54,01;0;0;0,4;6972;
2018-07-19 14:00:00;24,71;17;605;63,15;0;0;0,9;6972;
2018-07-19 13:00:00;22,82;16,3;640;67,38;0;0;2,1;6982;
2018-07-19 12:00:00;21,17;15,6;607;71,43;0;0;2,7;6982;
2018-07-19 11:00:00;18,83;14,9;507;78,84;0;0;4,2;6982;
2018-07-19 10:00:00;16,62;14,5;349;88,3;0;0;4,2;6992;
2018-07-19 09:00:00;15,59;14,4;157;94;0;0;3,8;6982;
2018-07-19 08:00:00;14,95;14,6;19;98,67;0;0;3,2;6708;
2018-07-19 07:00:00;14,8;14,7;0;100;0;0;3,2;6630;
2018-07-19 06:00:00;15,03;14,9;0;99,97;0;0;2,4;6640;
2018-07-19 05:00:00;15,16;15,1;0;100;0;0;2,2;6640;
2018-07-19 04:00:00;14,82;14,7;0;100;0;0;2,1;6640;
2018-07-19 03:00:00;15,24;15,1;0;100;0;0;1,9;6640;
2018-07-19 02:00:00;15,59;15,5;0;100;0;0;2,4;6640;
2018-07-19 01:00:00;16,13;16;0;100;0;0;2,1;6650;
2018-07-19 00:00:00;16,32;16,2;0;100;0;0;1,8;6650;2,5
2018-07-18 23:00:00;17,69;17,3;0;98,15;0;0;0,7;6668;
2018-07-18 22:00:00;18,38;17,6;0;96,33;0;0;1,2;6668;
2018-07-18 21:00:00;19,64;17,7;0;89,43;0;0;1,5;6678;
2018-07-18 20:00:00;21,16;17,5;0;80,96;0;0;1,4;6678;
2018-07-18 19:00:00;22,51;17,8;0;75,75;0;0;0,9;6698;
2018-07-18 18:00:00;22,87;16,6;19;68,87;0;0;0,2;6738;
2018-07-18 17:00:00;25,67;16,1;152;56,33;0;0;0,2;6962;
2018-07-18 16:00:00;26,31;16,7;338;56,51;0;0;0,9;6972;
2018-07-18 15:00:00;25,8;17,8;499;62,41;0;0;0,6;6972;
2018-07-18 14:00:00;24,42;18,4;603;69,87;0;0;0,6;6972;
2018-07-18 13:00:00;22,3;18;639;77,67;0;0;1,8;6982;
2018-07-18 12:00:00;20,3;17,3;604;84,11;0;0;3,1;6982;
2018-07-18 11:00:00;18,93;17,1;497;90,13;0;0;3,5;6982;
2018-07-18 10:00:00;17,6;16,8;334;95,95;0;0;3,9;6982;
2018-07-18 09:00:00;16,86;16,7;145;99,82;0;60;3,8;6982;
2018-07-18 08:00:00;16,52;16,4;15;100;0;60;3;6688;
2018-07-18 07:00:00;16,5;16,4;0;100;0;60;3,7;6630;
2018-07-18 06:00:00;16,95;16,9;0;100;0;60;3,2;6630;
2018-07-18 05:00:00;17,05;17;0;100;0;60;2;6650;
2018-07-18 04:00:00;17,38;17,3;0;100;0;60;1,7;6650;
2018-07-18 03:00:00;17,49;17,4;0;100;0;60;1,9;6660;
2018-07-18 02:00:00;17,46;17,4;0;100;0;60;2,1;6650;
2018-07-18 01:00:00;17,75;17,7;0;100;0;60;0,7;6668;
2018-07-18 00:00:00;18,15;18,1;0;100;0;60;0,3;6668;1
2018-07-17 23:00:00;18,15;18,1;0;100;0;60;2,4;6678;
2018-07-17 22:00:00;17,81;17,7;0;100;0;60;2;6668;
2018-07-17 21:00:00;17,6;17,5;0;100;0,6;60;1,3;6678;
2018-07-17 20:00:00;17,67;17,6;0;100;2;60;0,5;6678;
2018-07-17 19:00:00;18,09;18;0;100;0;60;0,8;6688;
2018-07-17 18:00:00;17,9;17,8;0;100;0,4;60;0,9;6698;
2018-07-17 17:00:00;17,95;17,9;12;100;0,2;60;0,7;6738;
2018-07-17 16:00:00;19,13;19;24;100;0;60;0,4;6816;
2018-07-17 15:00:00;19,52;19,4;67;100;0,2;60;0,3;6972;
2018-07-17 14:00:00;19,52;19,4;102;99,77;0,4;30;0,8;6972;
2018-07-17 13:00:00;20,45;18,2;120;87,78;0;0;1,6;6952;
2018-07-17 12:00:00;20,04;17,5;342;86,24;0;0;4;6972;
2018-07-17 11:00:00;18,82;17,2;188;91,24;0;0;4;6972;
2018-07-17 10:00:00;18,03;17;118;94,58;0;0;4,4;6874;
2018-07-17 09:00:00;17,63;17;46;97,26;0;0;4,6;6688;
2018-07-17 08:00:00;17,46;17,1;7;98,99;0;20;4,6;6610;
2018-07-17 07:00:00;17,24;17,1;0;99,91;0;60;5,3;6590;
2018-07-17 06:00:00;16,89;16,8;0;100;0;60;4,9;6600;
2018-07-17 05:00:00;16,53;16,4;0;100;0;60;4;6590;
2018-07-17 04:00:00;15,46;15,4;0;100;0;60;3,4;6600;
2018-07-17 03:00:00;14,66;14,6;0;100;0,2;60;2,7;6590;
2018-07-17 02:00:00;13,8;13,7;0;100;4,8;60;2;6600;
2018-07-17 01:00:00;13,69;13,6;0;100;1;60;0,6;6590;
2018-07-17 00:00:00;13,76;13,7;0;100;0,4;60;0,4;6600;0,5
2018-07-16 23:00:00;13,43;13,4;0;100;0,2;60;0,3;6600;
2018-07-16 22:00:00;13,28;13,2;0;100;13;60;1,6;6590;
2018-07-16 21:00:00;13,19;13,1;0;100;3,8;60;1,4;6590;
2018-07-16 20:00:00;13,18;13,1;0;100;2;60;0,8;6590;
2018-07-16 19:00:00;13,22;13,1;0;100;2;60;1,2;6600;
2018-07-16 18:00:00;13,19;13,1;0;100;1,4;60;1,6;6590;
2018-07-16 17:00:00;13,43;13,3;0;100;0,8;60;1,1;6610;
2018-07-16 16:00:00;13,76;13,7;9;100;1;60;1,3;6688;
2018-07-16 15:00:00;13,78;13,7;57;100;1,6;60;4,1;6816;
2018-07-16 14:00:00;13,92;13,8;0;100;11,4;60;1,4;6688;
2018-07-16 13:00:00;14,45;14,4;38;100;0,2;60;0,6;6816;
2018-07-16 12:00:00;14,3;14,2;52;100;0;60;0,7;6766;
2018-07-16 11:00:00;14,13;14;20;100;0,6;60;1,5;6668;
2018-07-16 10:00:00;14,2;14,1;17;100;1;60;1,1;6668;
2018-07-16 09:00:00;14,46;14,4;31;100;0,2;5;0,6;6668;
2018-07-16 08:00:00;14,45;14,4;0;100;0;25;2,3;6600;
2018-07-16 07:00:00;14,89;14,8;0;100;0;5;1,8;6600;
2018-07-16 06:00:00;15,53;15,4;0;100;0;0;0,9;6620;
2018-07-16 05:00:00;16,13;16;0;100;0;0;0,4;6620;
2018-07-16 04:00:00;16,76;16,6;0;99,8;0;0;0,6;6620;
2018-07-16 03:00:00;16,93;16,8;0;100;0;0;0;6620;
2018-07-16 02:00:00;17,44;17,3;0;99,87;0;0;0,2;6640;
