LAT;-29,17768;;;;;;;;
LONG;-51,55531;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2018-06-11 06:00:00;22,03;16,1;0;70,28;0;0;3,7;6620;
2018-06-11 05:00:00;21,08;15,8;0;72,82;0;0;2,5;6630;
2018-06-11 04:00:00;20,94;15,7;0;72,74;0;0;3,4;6630;
2018-06-11 03:00:00;21,28;15,7;0;71,21;0;30;4,3;6630;
2018-06-11 02:00:00;19,47;15,1;0;77,15;0;60;3,8;6640;
2018-06-11 01:00:00;18,56;14,9;0;80,22;0;60;3,9;6640;
2018-06-11 00:00:00;18,43;15,5;0;84,21;0,4;60;3;6640;2,5
2018-06-10 23:00:00;20,26;14,2;0;69,43;2;50;4,1;6660;
2018-06-10 22:00:00;21,5;13,2;0;59,78;0;0;5,5;6668;
2018-06-10 21:00:00;22,58;14;0;59,11;0;0;5,3;6698;
2018-06-10 20:00:00;22,06;14,5;0;63,29;0;0;4;6748;
2018-06-10 19:00:00;22,22;14,2;0;61,37;0;0;3,5;6796;
2018-06-10 18:00:00;22,21;14,1;7;60,77;0;0;4;6884;
2018-06-10 17:00:00;22,34;13,9;93;59,55;0;0;3,8;7080;
2018-06-10 16:00:00;22,04;13,6;205;59,85;0;0;3,9;7080;
2018-06-10 15:00:00;21,17;13;181;60,37;0;0;3,9;7088;
2018-06-10 14:00:00;19,86;12,3;130;62,41;0;0;3,3;7080;
2018-06-10 13:00:00;19,46;11,5;230;60,96;0;10;2;7080;
2018-06-10 12:00:00;19,02;10,5;218;58,8;0;60;2,5;7080;
2018-06-10 11:00:00;18,01;11;306;64,78;0;60;2;7080;
2018-06-10 10:00:00;16,08;12,9;52;82,29;0,4;60;1,8;6844;
2018-06-10 09:00:00;15,84;13,2;0;85,52;3,2;60;2,5;6610;
2018-06-10 08:00:00;15,46;13;0;86,14;2,4;60;2;6600;
2018-06-10 07:00:00;16,06;12,3;0;78,96;1,2;55;2,8;6610;
2018-06-10 06:00:00;16,17;11,6;0;75,17;0,4;15;4,6;6620;
2018-06-10 05:00:00;17,53;10,2;0;62,98;0;0;3,4;6620;
2018-06-10 04:00:00;17,65;10,1;0;62,16;0;0;3,7;6630;
2018-06-10 03:00:00;17,64;9,7;0;60,26;0;0;3,8;6640;
2018-06-10 02:00:00;17,5;8,9;0;58;0;0;3,1;6650;
2018-06-10 01:00:00;17,52;8,2;0;55;0;0;2,7;6650;
2018-06-10 00:00:00;17,61;7,4;0;51,96;0;0;2,6;6660;2,2
2018-06-09 23:00:00;17,81;7;0;49,89;0;0;3,1;6660;
2018-06-09 22:00:00;18;6,8;0;48,67;0;0;2,2;6678;
2018-06-09 21:00:00;17,62;6,8;0;49,98;0;0;0,9;6728;
2018-06-09 20:00:00;17,93;6,8;0;48,87;0;0;1;6776;
2018-06-09 19:00:00;17,98;6,7;0;48,43;0;0;0,6;6834;
2018-06-09 18:00:00;18,56;6,5;7;46,41;0;0;0;6914;
2018-06-09 17:00:00;20,73;4,6;102;35,35;0;0;0,7;7080;
2018-06-09 16:00:00;20,8;3,4;282;32,52;0;0;1,2;7080;
2018-06-09 15:00:00;19,99;3,2;448;33,72;0;0;1,7;7080;
2018-06-09 14:00:00;18,84;2,2;564;33,75;0;0;1,8;7080;
2018-06-09 13:00:00;17,64;2,6;619;37,1;0;0;1,7;7080;
2018-06-09 12:00:00;16,5;1,6;588;37,17;0;0;1,5;7088;
2018-06-09 11:00:00;14,05;1;491;41,73;0;0;2,2;7088;
2018-06-09 10:00:00;12,46;1,4;337;47,75;0;0;1,6;7088;
2018-06-09 09:00:00;10,3;1,5;150;55,13;0;0;2;7088;
2018-06-09 08:00:00;8;1,8;17;65,66;0;0;1,5;6854;
2018-06-09 07:00:00;6,75;1,7;0;71,34;0;0;0,3;6600;
2018-06-09 06:00:00;7,99;1,7;0;65,36;0;0;1,4;6610;
2018-06-09 05:00:00;8,23;2;0;65,58;0;0;1,4;6620;
2018-06-09 04:00:00;7,62;2,7;0;72,04;0;0;0,6;6610;
2018-06-09 03:00:00;8,11;3,2;0;71,65;0;0;1,2;6630;
2018-06-09 02:00:00;8,7;3,4;0;70,21;0;0;2;6630;
2018-06-09 01:00:00;8,62;3,7;0;71,99;0;0;1;6640;
2018-06-09 00:00:00;9,12;4;0;71,45;0;0;1,7;6650;1,4
2018-06-08 23:00:00;9,84;4,2;0;68,79;0;0;1,9;6650;
2018-06-08 22:00:00;10,01;3,8;0;66,14;0;0;1,2;6668;
2018-06-08 21:00:00;10,28;3,5;0;63,41;0;0;1;6688;
2018-06-08 20:00:00;10,26;3,8;0;64,98;0;0;0,5;6738;
2018-06-08 19:00:00;10,52;4;0;64,77;0;0;0,1;6854;
2018-06-08 18:00:00;12,53;3,7;8;55,96;0;0;0,4;6972;
2018-06-08 17:00:00;13,96;3,8;120;51,23;0;0;1,6;7080;
2018-06-08 16:00:00;14,37;3,7;305;49,28;0;0;1,8;7088;
2018-06-08 15:00:00;13,96;3,7;466;50,58;0;0;2;7088;
2018-06-08 14:00:00;12,73;3,7;570;55,14;0;0;2,3;7088;
2018-06-08 13:00:00;11,41;3,7;593;59,92;0;0;2,4;7088;
2018-06-08 12:00:00;10,01;3,5;580;64,67;0;10;2,3;7088;
2018-06-08 11:00:00;7,15;6,1;478;94,04;0;60;0,9;7088;
2018-06-08 10:00:00;4,65;4,6;217;100;0;60;0,1;7098;
2018-06-08 09:00:00;3,44;3,3;91;100;0;60;0;7088;
2018-06-08 08:00:00;2,11;2;10;100;0;60;0,2;6630;
2018-06-08 07:00:00;2,96;2,8;0;99,85;0;15;0,3;6600;
2018-06-08 06:00:00;3,85;3,7;0;99,72;0,2;0;0,4;6600;
2018-06-08 05:00:00;4,2;4;0;99,43;0;0;0,6;6620;
2018-06-08 04:00:00;4,33;4,1;0;99,29;0;0;0,7;6620;
2018-06-08 03:00:00;5,15;4,1;0;94,02;0;0;1;6640;
2018-06-08 02:00:00;6,15;4,1;0;87,65;0;0;1,2;6630;
2018-06-08 01:00:00;6,3;4,3;0;87,81;0;0;0,9;6640;
2018-06-08 00:00:00;7,07;4,1;0;82,5;0;0;0,9;6640;1,2
2018-06-07 23:00:00;7,74;4;0;77,95;0;0;0,9;6668;
2018-06-07 22:00:00;8,11;3,7;0;74,91;0;0;0,7;6678;
2018-06-07 21:00:00;8,67;3,7;0;71,64;0;0;0,8;6728;
2018-06-07 20:00:00;9,19;3,4;0;68,06;0;0;0,5;6844;
2018-06-07 19:00:00;9,9;2,9;0;62,58;0;0;1;6904;
2018-06-07 18:00:00;11,18;2,7;8;56,97;0;0;1,9;6982;
2018-06-07 17:00:00;12,8;2,3;119;49,47;0;0;1,7;7080;
2018-06-07 16:00:00;13,48;2,2;305;47,34;0;0;2;7088;
2018-06-07 15:00:00;13,02;2,8;466;50,63;0;0;1,8;7088;
2018-06-07 14:00:00;12,52;1,5;576;47,61;0;0;1,5;7088;
2018-06-07 13:00:00;11,88;3,5;467;57,49;0;0;1,7;7088;
2018-06-07 12:00:00;10,99;6,1;500;72,37;0;0;1,2;7088;
2018-06-07 11:00:00;8,94;7,2;330;90,06;0;0;0,9;7088;
2018-06-07 10:00:00;7,91;7,8;218;100;0;60;0,8;7088;
2018-06-07 09:00:00;7,11;7;81;100;0;60;0,2;7098;
2018-06-07 08:00:00;7;6,9;12;100;0;60;0;6660;
2018-06-07 07:00:00;7;6,9;0;100;0,2;60;0,1;6620;
2018-06-07 06:00:00;7,06;7;0;100;0;60;0,1;6630;
2018-06-07 05:00:00;6,9;6,8;0;100;0;25;0;6630;
2018-06-07 04:00:00;6,89;6,8;0;100;0;0;0,1;6640;
2018-06-07 03:00:00;6,74;6,6;0;100;0;0;0;6640;
2018-06-07 02:00:00;6,68;6,6;0;100;0;0;0,2;6640;
2018-06-07 01:00:00;6,56;6,5;0;100;0;0;0;6630;
2018-06-07 00:00:00;6,63;6,6;0;100;0;0;0,1;6660;1
2018-06-06 23:00:00;6,73;6,6;0;99,89;0;0;0;6678;
2018-06-06 22:00:00;6,95;6,7;0;99,01;0;0;0,2;6718;
2018-06-06 21:00:00;7,38;7,1;0;98,85;0;0;0;6756;
2018-06-06 20:00:00;8,17;7,5;0;96,4;0;0;0,4;6796;
2018-06-06 19:00:00;9,05;7,4;0;90,49;0;0;0,8;6864;
2018-06-06 18:00:00;10,34;7,4;0;83,06;0;0;0,5;6922;
2018-06-06 17:00:00;12;6,8;93;71,3;0;0;0,5;7080;
2018-06-06 16:00:00;13,22;5,9;262;61,73;0;0;1,3;7088;
2018-06-06 15:00:00;12,47;6,7;235;68,67;0;0;0,9;7088;
2018-06-06 14:00:00;12,93;6,5;489;65,96;0;45;1,1;7088;
2018-06-06 13:00:00;11,53;7,3;330;76,39;0;60;0,9;7088;
2018-06-06 12:00:00;10,98;8,2;324;83,82;0;60;0,9;7088;
2018-06-06 11:00:00;10,13;8,7;168;92,06;0;60;0,7;7088;
2018-06-06 10:00:00;9,45;9,2;134;98,72;0;60;0,2;7088;
2018-06-06 09:00:00;8,79;8,7;39;100;0;60;0,7;6718;
2018-06-06 08:00:00;8,72;8,6;0;100;0,2;60;0,2;6610;
2018-06-06 07:00:00;8,88;8,8;0;100;0,6;60;0,2;6610;
2018-06-06 06:00:00;8,99;8,8;0;99,6;1;55;0,1;6620;
2018-06-06 05:00:00;9,04;8,5;0;97,94;0;0;0,2;6620;
2018-06-06 04:00:00;9,08;8,5;0;97,11;0;0;0,2;6630;
2018-06-06 03:00:00;9,14;8,3;0;95,81;0;0;0,1;6640;
2018-06-06 02:00:00;9,23;8,2;0;94,28;0;0;0,5;6650;
2018-06-06 01:00:00;9,18;8;0;93,39;0;0;1,3;6640;
2018-06-06 00:00:00;9,13;7,7;0;92,03;0;0;1;6650;0,9
2018-06-05 23:00:00;9,29;7,5;0;89,81;0;0;1;6650;
2018-06-05 22:00:00;9,31;7,3;0;88,46;0;0;1,1;6698;
2018-06-05 21:00:00;9,39;6,9;0;85,82;0;0;0,6;6738;
2018-06-05 20:00:00;9,37;6,7;0;84,45;0;0;0,5;6786;
2018-06-05 19:00:00;9,93;6,5;0;80,04;0;0;0,9;6826;
2018-06-05 18:00:00;10,72;6,5;0;76,31;0;0;1,6;6884;
2018-06-05 17:00:00;11,78;6,6;52;71,7;0;0;2,2;7040;
2018-06-05 16:00:00;12,62;8,2;78;75,13;0;0;2,2;7060;
2018-06-05 15:00:00;13,73;9,5;295;76,26;0;35;1,9;7088;
2018-06-05 14:00:00;13,34;9,8;284;80,46;0;60;1,8;7088;
2018-06-05 13:00:00;12,3;10,9;290;92,41;0;60;1,9;7088;
2018-06-05 12:00:00;11,61;11,4;61;99,6;0;60;0,8;7060;
2018-06-05 11:00:00;11,69;11,4;102;99,07;0;60;0,9;7060;
2018-06-05 10:00:00;11,29;11,2;55;100;0;60;1,1;6904;
2018-06-05 09:00:00;11,4;11,3;40;100;0;60;0,6;6748;
2018-06-05 08:00:00;11,27;11,2;0;100;0;60;0;6600;
2018-06-05 07:00:00;11,41;11,3;0;100;0;60;0,1;6590;
2018-06-05 06:00:00;11,62;11,5;0;100;0;60;0,4;6600;
2018-06-05 05:00:00;11,71;11,6;0;100;0,2;60;0,1;6600;
2018-06-05 04:00:00;11,73;11,6;0;100;0;60;0,1;6610;
2018-06-05 03:00:00;11,76;11,7;0;100;0;60;0,3;6620;
2018-06-05 02:00:00;11,78;11,7;0;100;0;60;0,7;6620;
2018-06-05 01:00:00;11,9;11,8;0;100;0,4;60;0,1;6630;
2018-06-05 00:00:00;11,93;11,8;0;100;0,4;60;0,1;6630;1,3
2018-06-04 23:00:00;12,01;11,9;0;100;0,4;60;0,1;6640;
2018-06-04 22:00:00;12,06;12;0;100;1,2;60;0;6650;
2018-06-04 21:00:00;12,13;12;0;100;0,8;60;0;6660;
2018-06-04 20:00:00;12,14;12,1;0;100;1,2;60;0,1;6678;
2018-06-04 19:00:00;12,59;11,7;0;95,67;2,2;55;0,6;6718;
2018-06-04 18:00:00;13,96;11,2;0;84,35;0;0;0,9;6756;
2018-06-04 17:00:00;15,62;9,3;26;67,01;0;0;0,5;6952;
2018-06-04 16:00:00;15,9;8,5;124;62,32;0;0;1,5;7080;
2018-06-04 15:00:00;16,04;8,4;263;61,26;0,2;0;2;7088;
2018-06-04 14:00:00;15,67;8;433;61,08;0;0;2,4;7088;
2018-06-04 13:00:00;15,02;7,4;461;61,29;0;0;2,9;7088;
2018-06-04 12:00:00;14,9;7,8;432;63,33;0;0;2,1;7088;
2018-06-04 11:00:00;13,39;7,6;431;69,07;0;0;2,5;7088;
2018-06-04 10:00:00;10,62;7,6;270;82,78;0;0;0,4;7088;
2018-06-04 09:00:00;9,81;7;81;83,94;0;0;0,3;7088;
2018-06-04 08:00:00;8,54;7;16;90,8;0;0;1,2;6756;
2018-06-04 07:00:00;8,32;7,1;0;93,17;0;0;1,1;6610;
2018-06-04 06:00:00;8,16;7,1;0;93,99;0;0;1,3;6630;
2018-06-04 05:00:00;7,95;6,9;0;93,74;0,2;0;0,6;6640;
2018-06-04 04:00:00;9,06;6,7;0;86,35;0;0;1;6630;
2018-06-04 03:00:00;9,59;7,1;0;85,25;0;0;1,9;6650;
2018-06-04 02:00:00;9,21;7,3;0;89,21;0;0;2;6650;
2018-06-04 01:00:00;9,26;7,5;0;89,59;0;0;1,2;6650;
2018-06-04 00:00:00;9,33;7,3;0;87,84;0;0;1;6660;0,8
2018-06-03 23:00:00;9,16;7,3;0;89,18;0;0;0,2;6678;
2018-06-03 22:00:00;9,24;7,5;0;89,5;0;0;0,4;6708;
2018-06-03 21:00:00;9,1;7,3;0;89,07;0;0;1,1;6756;
2018-06-03 20:00:00;9,09;7,2;0;88,94;0;0;1,5;6806;
2018-06-03 19:00:00;9,01;6,8;0;87,01;0;0;1,8;6854;
2018-06-03 18:00:00;9,24;6,9;0;86,04;0;0;2,5;6914;
2018-06-03 17:00:00;10,05;6,7;63;80,65;0;0;2,9;7080;
2018-06-03 16:00:00;11,32;6,5;264;73,25;0;0;2,5;7088;
2018-06-03 15:00:00;11,47;7,9;308;79,4;0;0;0,5;7088;
2018-06-03 14:00:00;10,44;7,5;372;83,35;0;15;0,9;7088;
2018-06-03 13:00:00;8,69;7,6;250;93,97;0;60;0,9;7088;
2018-06-03 12:00:00;7,22;7,1;148;100;0;60;0,1;7088;
2018-06-03 11:00:00;6,37;6,3;132;100;0;60;0,4;7088;
2018-06-03 10:00:00;5,54;5,5;143;100;0;60;0,1;7098;
2018-06-03 09:00:00;3,93;3,9;96;100;0;60;0;7088;
2018-06-03 08:00:00;2;1,9;14;100;0;60;0;6668;
2018-06-03 07:00:00;2,27;2,2;0;100;0;60;0;6582;
2018-06-03 06:00:00;2,76;2,7;0;100;0;30;0,1;6600;
2018-06-03 05:00:00;3,7;3,6;0;100;0;5;0;6600;
2018-06-03 04:00:00;4,04;3,9;0;99,47;0,2;0;0;6620;
2018-06-03 03:00:00;4,54;4;0;97,5;0;0;0,2;6620;
2018-06-03 02:00:00;4,88;4,4;0;97,55;0;0;0,1;6620;
2018-06-03 01:00:00;5,27;4,6;0;96,68;0;0;0,1;6630;
2018-06-03 00:00:00;5,53;4,7;0;95,37;0;0;0,1;6640;0,7
2018-06-02 23:00:00;5,81;5,3;0;97,93;0;0;0;6650;
2018-06-02 22:00:00;6,2;5,7;0;97,52;0;0;0;6650;
2018-06-02 21:00:00;6,6;5,7;0;94,77;0;0;0;6650;
2018-06-02 20:00:00;7,32;5,9;0;91,86;0;0;0,3;6668;
2018-06-02 19:00:00;8,13;6,1;0;87,69;0;0;1,1;6748;
2018-06-02 18:00:00;8,82;6,7;0;87,44;0;0;1,8;6834;
2018-06-02 17:00:00;9,35;7;40;86,39;0;30;1,2;7040;
2018-06-02 16:00:00;9,36;6,9;106;85,6;0;60;1,7;7088;
2018-06-02 15:00:00;9,31;7,4;123;89,08;0;60;1,3;7088;
2018-06-02 14:00:00;9,18;8,2;106;94,51;0;60;1,2;7088;
2018-06-02 13:00:00;10,09;8,7;170;91,83;0;60;1,5;7088;
2018-06-02 12:00:00;9,95;8,7;116;93,13;0;60;1,2;7080;
2018-06-02 11:00:00;10,02;9,5;131;97,13;0;60;1,3;7088;
2018-06-02 10:00:00;9,9;9,8;44;100;0,2;60;0,9;6806;
2018-06-02 09:00:00;10,05;10;31;100;0;60;1,4;6688;
2018-06-02 08:00:00;10,58;10,5;0;100;0;60;1,5;6600;
2018-06-02 07:00:00;11,19;11,1;0;100;0;60;1,4;6600;
2018-06-02 06:00:00;11,74;11,6;0;100;0,2;60;0,9;6610;
2018-06-02 05:00:00;11,91;11,8;0;100;0;60;1,1;6600;
2018-06-02 04:00:00;12,02;11,9;0;100;0;60;1,4;6610;
2018-06-02 03:00:00;12,42;12,3;0;100;0;60;0,8;6620;
2018-06-02 02:00:00;12,75;12,7;0;100;0;60;1,4;6620;
2018-06-02 01:00:00;13,29;13,2;0;100;0;60;1,1;6630;
2018-06-02 00:00:00;13,85;13,8;0;100;0,4;60;1,6;6640;0,9
2018-06-01 23:00:00;14,74;14,7;0;100;0,8;60;1,6;6640;
2018-06-01 22:00:00;15,86;15,8;0;100;0,6;60;0,4;6650;
2018-06-01 21:00:00;15,87;15,8;0;100;0;60;0,3;6650;
2018-06-01 20:00:00;15,88;15,8;0;100;0;60;0,5;6660;
2018-06-01 19:00:00;15,92;15,8;0;100;1,2;60;0,2;6678;
2018-06-01 18:00:00;15,93;15,9;0;100;0;60;0,4;6708;
2018-06-01 17:00:00;15,89;15,8;14;100;0,2;60;0,1;6864;
2018-06-01 16:00:00;15,88;15,8;21;100;2,4;60;0,4;6992;
2018-06-01 15:00:00;16,22;16,1;39;99,99;1,8;60;1,2;7070;
2018-06-01 14:00:00;16,86;15,9;52;95,31;3,8;60;0,9;7080;
2018-06-01 13:00:00;18,77;14,2;118;75,77;0;5;1,8;7040;
2018-06-01 12:00:00;18,79;14,1;240;75,12;0;0;2,1;7080;
2018-06-01 11:00:00;18,61;14,1;411;75,98;0;0;1,4;7080;
2018-06-01 10:00:00;17,18;14;143;82,38;0;20;0,5;7080;
2018-06-01 09:00:00;16,25;13,6;36;85,19;0;60;0,4;6718;
2018-06-01 08:00:00;15,92;13,5;0;86,51;0;60;0,6;6610;
2018-06-01 07:00:00;15,79;13,5;0;87,19;0;60;0,8;6600;
2018-06-01 06:00:00;16,12;13,9;0;87,87;0;60;0,8;6610;
2018-06-01 05:00:00;16,17;14,4;0;90,37;0;60;0,1;6610;
2018-06-01 04:00:00;16,34;14,5;0;89,52;0;60;0;6610;
2018-06-01 03:00:00;16,62;14,8;0;90,29;0;60;0,3;6620;
2018-06-01 02:00:00;16,26;15,4;0;95,79;0;60;0;6630;
2018-06-01 01:00:00;16,51;15,7;0;96,09;0;60;0,8;6640;
2018-06-01 00:00:00;16,58;15,8;0;96,07;0,2;60;0,4;6640;1,4
2018-05-31 23:00:00;17,28;15,4;0;90,26;0,2;60;1,7;6640;
2018-05-31 22:00:00;17,48;15;0;86,61;0;60;0,3;6660;
2018-05-31 21:00:00;17,82;14,8;0;83,41;0;15;0;6660;
2018-05-31 20:00:00;18,11;14,9;0;82,24;0;0;0,6;6698;
2018-05-31 19:00:00;18,36;14,9;0;81,2;0;0;0,5;6738;
2018-05-31 18:00:00;19,06;14,7;0;76,76;0;0;0,4;6786;
2018-05-31 17:00:00;19,91;14,5;29;72,17;0;0;0,4;6922;
2018-05-31 16:00:00;20,92;14,2;61;66,05;0;0;0,2;7010;
2018-05-31 15:00:00;21,29;14;182;63,99;0;0;1,1;7070;
2018-05-31 14:00:00;20,82;13,5;236;63,78;0;0;1,4;7080;
2018-05-31 13:00:00;21,05;13,1;340;61,37;0;0;1,5;7080;
2018-05-31 12:00:00;20,6;12,7;422;61,69;0;0;2,1;7080;
2018-05-31 11:00:00;19,46;12,5;411;65,17;0;0;1,8;7080;
2018-05-31 10:00:00;17,24;12,3;243;73,49;0;0;1,6;7088;
2018-05-31 09:00:00;15,52;12,1;101;80,86;0;0;0,9;7088;
2018-05-31 08:00:00;14,73;11,9;23;84,06;0;0;0,8;6698;
2018-05-31 07:00:00;14,26;11,8;0;86,23;0;0;0,2;6600;
2018-05-31 06:00:00;14,82;11,8;0;83,34;0;0;0,4;6610;
2018-05-31 05:00:00;14,82;11,8;0;83,3;0;0;0,4;6620;
2018-05-31 04:00:00;14,88;11,7;0;82,05;0;0;0,2;6620;
2018-05-31 03:00:00;15,54;11,4;0;77,4;0;0;0,5;6630;
2018-05-31 02:00:00;15,91;11,4;0;75,2;0;0;0,3;6640;
2018-05-31 01:00:00;16,66;11,1;0;70,87;0;0;0,6;6640;
2018-05-31 00:00:00;17,66;11;0;65,91;0;0;0,7;6650;2,4
2018-05-30 23:00:00;18,72;10,8;0;60,65;0;0;0,9;6650;
2018-05-30 22:00:00;19,4;10,7;0;57,69;0;0;1,3;6668;
2018-05-30 21:00:00;20,08;10,5;0;54,93;0;0;1,2;6708;
2018-05-30 20:00:00;20,25;10,7;0;55,08;0;0;0,9;6756;
2018-05-30 19:00:00;21,15;10,9;0;52,48;0;0;0,7;6816;
2018-05-30 18:00:00;21,32;11,3;12;53,78;0;0;0,4;6894;
2018-05-30 17:00:00;22,73;11,4;123;49,36;0;0;1,2;7050;
2018-05-30 16:00:00;23;11,8;276;50,22;0;0;1,4;7080;
2018-05-30 15:00:00;22,82;12,1;390;51,55;0;0;1,8;7080;
2018-05-30 14:00:00;21,79;11,7;483;53,42;0;0;2;7080;
2018-05-30 13:00:00;20,97;11;515;53,55;0;0;2,7;7080;
2018-05-30 12:00:00;19,89;10,5;541;55,51;0;0;2,8;7080;
2018-05-30 11:00:00;18,97;10,6;442;58,87;0;0;1,9;7088;
2018-05-30 10:00:00;17,49;10,7;286;65,2;0;0;1,5;7088;
2018-05-30 09:00:00;16,27;10,7;160;70,52;0;0;1,8;7088;
2018-05-30 08:00:00;15,18;10,8;23;76,31;0;0;2;6786;
2018-05-30 07:00:00;15,19;11,2;0;77,93;0;0;2,5;6600;
2018-05-30 06:00:00;15,14;11,6;0;79,92;0;0;1,9;6620;
2018-05-30 05:00:00;15,24;11,7;0;80,07;0;0;1,7;6620;
2018-05-30 04:00:00;15,36;11,6;0;79,44;0;0;2,5;6630;
2018-05-30 03:00:00;15,29;11,5;0;78,99;0;0;2,3;6630;
2018-05-30 02:00:00;15,44;11,3;0;76,94;0;0;2,6;6640;
2018-05-30 01:00:00;15,75;10,8;0;72,8;0;0;2;6640;
2018-05-30 00:00:00;16,01;10,1;0;68,91;0;0;1,7;6640;2,5
2018-05-29 23:00:00;16,77;9,6;0;63,65;0;0;2,3;6660;
2018-05-29 22:00:00;17,41;9,3;0;59,6;0;0;1,7;6688;
2018-05-29 21:00:00;18,2;9,4;0;57,13;0;0;1,4;6728;
2018-05-29 20:00:00;18,99;9,9;0;56,14;0;0;1,2;6776;
2018-05-29 19:00:00;19,27;10,4;0;57,29;0;0;1;6834;
2018-05-29 18:00:00;20,43;10,6;12;53,94;0;0;0,8;6914;
2018-05-29 17:00:00;22,18;10,5;110;48,42;0;0;1,6;7070;
2018-05-29 16:00:00;22,66;10,9;313;48,28;0;0;2,7;7080;
2018-05-29 15:00:00;22,64;11,1;458;48,79;0;0;2,5;7080;
2018-05-29 14:00:00;22,2;11;577;49,85;0;0;2,8;7080;
2018-05-29 13:00:00;21,24;10,7;573;51,87;0;0;3;7080;
2018-05-29 12:00:00;20,24;10,7;598;54,92;0;0;2,9;7080;
2018-05-29 11:00:00;18,64;10,5;497;59,88;0;0;2,8;7088;
2018-05-29 10:00:00;17,01;10,7;345;67,51;0;0;2,2;7088;
2018-05-29 09:00:00;15,63;10,9;163;74,68;0;0;1,3;7088;
2018-05-29 08:00:00;14,17;11;24;81,84;0;0;1,3;6884;
2018-05-29 07:00:00;13,99;11,1;0;83,52;0;0;1,6;6600;
2018-05-29 06:00:00;13,64;11,3;0;86,88;0;0;0,8;6620;
2018-05-29 05:00:00;14,48;11,4;0;82,5;0;0;1,5;6620;
2018-05-29 04:00:00;15,07;11,4;0;79,16;0;0;1,8;6630;
2018-05-29 03:00:00;15,6;11,2;0;75,94;0;0;2,6;6630;
2018-05-29 02:00:00;15,66;11,2;0;75,61;0;0;2,4;6640;
2018-05-29 01:00:00;16,14;11;0;72,48;0;0;2,8;6640;
2018-05-29 00:00:00;16,56;10,4;0;67,94;0;0;2,6;6650;2,5
2018-05-28 23:00:00;16,75;9,7;0;64,17;0;0;2,2;6650;
2018-05-28 22:00:00;17,1;9,3;0;61,04;0;0;2,3;6678;
2018-05-28 21:00:00;18,05;9,3;0;57,37;0;0;2,8;6718;
2018-05-28 20:00:00;18,83;9,8;0;56,47;0;0;1,9;6766;
2018-05-28 19:00:00;19,54;10,6;0;57,31;0;0;1,6;6826;
2018-05-28 18:00:00;21,59;10,8;8;50,99;0;0;1,6;6904;
2018-05-28 17:00:00;23,32;11,7;123;48,73;0;0;1,6;7070;
2018-05-28 16:00:00;23,82;12,1;311;48,76;0;0;2;7080;
2018-05-28 15:00:00;23,82;11,9;472;47,97;0;0;2,4;7080;
2018-05-28 14:00:00;23,04;12,6;576;52,74;0;0;2,7;7080;
2018-05-28 13:00:00;21,67;13,3;618;59,56;0;0;2,6;7080;
2018-05-28 12:00:00;20,2;13;588;64,08;0;0;2,6;7080;
2018-05-28 11:00:00;19,03;12,9;495;68,56;0;0;1,8;7080;
2018-05-28 10:00:00;17,46;12,5;345;73,85;0;0;1,8;7088;
2018-05-28 09:00:00;16,05;12,3;164;79,43;0;0;1,9;7088;
2018-05-28 08:00:00;15,1;12,2;24;84,14;0;0;1,8;6884;
2018-05-28 07:00:00;14,9;12,4;0;85,67;0;0;1,5;6610;
2018-05-28 06:00:00;15,01;12,6;0;86,36;0;0;1,2;6620;
2018-05-28 05:00:00;15,16;12,9;0;87,17;0;0;1,2;6610;
2018-05-28 04:00:00;15,63;13,2;0;86,29;0;0;1,8;6630;
2018-05-28 03:00:00;16,02;13,6;0;86,02;0;0;1,8;6630;
2018-05-28 02:00:00;16,63;14;0;85,32;0;0;1,6;6640;
2018-05-28 01:00:00;17,44;14,1;0;81,68;0;0;0,9;6640;
2018-05-28 00:00:00;18,39;14;0;76,88;0;0;1,1;6650;2,1
2018-05-27 23:00:00;18,98;14,4;0;75,37;0;0;1;6660;
2018-05-27 22:00:00;19,53;14,7;0;74,7;0;0;1;6678;
2018-05-27 21:00:00;20,01;14,6;0;71,8;0;0;1,1;6708;
2018-05-27 20:00:00;19,92;14,4;0;71,58;0;0;0,1;6766;
2018-05-27 19:00:00;20,02;14,6;0;72,02;0;0;0;6816;
2018-05-27 18:00:00;21,62;14,7;9;65,62;0;0;0,3;6904;
2018-05-27 17:00:00;22,55;14,8;71;62,37;0;0;0,6;7070;
2018-05-27 16:00:00;23,73;14,6;265;57,3;0;0;1;7070;
2018-05-27 15:00:00;24,13;14,4;455;55,35;0;0;1;7080;
2018-05-27 14:00:00;23,01;13,9;562;57,71;0;0;1,5;7080;
2018-05-27 13:00:00;21,74;13,7;605;61,23;0;0;2;7080;
2018-05-27 12:00:00;20,2;13;579;64,39;0;0;2,3;7080;
2018-05-27 11:00:00;18,87;12,7;480;68,45;0;0;1,8;7080;
2018-05-27 10:00:00;16,9;12,3;368;75,25;0;0;2;7088;
2018-05-27 09:00:00;14,9;11,9;132;83,46;0;0;1,5;7088;
2018-05-27 08:00:00;13,88;11,7;25;87,6;0;0;1,1;6748;
2018-05-27 07:00:00;13,59;11,5;0;88,34;0;0;1,3;6610;
