LAT;-29,18597;;;;;;;;;
LONG;-51,58266;;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];;Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;max;last;Daily ET0 [mm]
2020-05-05 13:00:00;16,68;15,1;69;91,14;0;60;0,2;1;6864;
2020-05-05 12:00:00;16,6;15,3;164;93,23;0;60;0,5;1,1;6854;
2020-05-05 11:00:00;15,92;15,7;177;99,24;0;60;0,3;0,8;6894;
2020-05-05 10:00:00;15,38;15,3;89;100;0;60;0;0,2;6844;
2020-05-05 09:00:00;14,91;14,8;44;100;0;60;0;0,1;6660;
2020-05-05 08:00:00;14,59;14,5;10;100;0;60;0;0;6542;
2020-05-05 07:00:00;14,48;14,4;0;100;0;60;0;0,2;6512;
2020-05-05 06:00:00;14,38;14,3;0;100;0,2;60;0,1;0,5;6512;
2020-05-05 05:00:00;14,07;14;0;100;0,2;60;0,1;0,5;6532;
2020-05-05 04:00:00;14,17;14,1;0;100;0;60;0,4;0,8;6522;
2020-05-05 03:00:00;14,19;14,1;0;100;0;60;0;0;6542;
2020-05-05 02:00:00;14,13;14,1;0;100;0,4;60;0;0,1;6552;
2020-05-05 01:00:00;14,09;14;0;100;3;60;0;0,2;6532;
2020-05-05 00:00:00;14,1;13,8;0;99,2;3,4;60;0;0;6552;2
2020-05-04 23:00:00;14,43;13,3;0;94,05;4;35;0;0;6552;
2020-05-04 22:00:00;15,33;11,7;0;79,98;1;0;0;0,1;6552;
2020-05-04 21:00:00;17,56;9,5;0;60,27;0;0;0;0;6552;
2020-05-04 20:00:00;18,99;8,7;0;51,97;0;0;0;0;6552;
2020-05-04 19:00:00;19,47;8,1;0;48,51;0;0;0;0,2;6552;
2020-05-04 18:00:00;20,31;8,5;11;47,14;0;0;0;0,1;6620;
2020-05-04 17:00:00;21,92;8,2;54;42,06;0;0;0;0,2;6776;
2020-05-04 16:00:00;23,69;7,5;217;36,15;0;0;0,2;0,6;6884;
2020-05-04 15:00:00;24,34;7,2;418;34,14;0;0;0,5;1,1;6894;
2020-05-04 14:00:00;24,04;8,6;653;38,1;0;0;0,7;1,2;6904;
2020-05-04 13:00:00;22,9;9,5;735;43,26;0;0;0,5;1;6894;
2020-05-04 12:00:00;21,18;9,4;741;47,69;0;0;0,8;1,2;6904;
2020-05-04 11:00:00;18,74;9,1;670;54,48;0;0;0,9;1,2;6904;
2020-05-04 10:00:00;16,54;9,1;500;62,08;0;0;1,1;1,6;6914;
2020-05-04 09:00:00;14,67;8,8;289;68,92;0;0;0,2;0,8;6914;
2020-05-04 08:00:00;11,54;8,5;71;82,64;0;0;0;0,2;6914;
2020-05-04 07:00:00;11,12;8,2;0;83,37;0;0;0,3;0,6;6532;
2020-05-04 06:00:00;11,72;8,1;0;79,06;0;0;0,6;1;6532;
2020-05-04 05:00:00;12,18;7,6;0;74,33;0;0;0,9;1,4;6522;
2020-05-04 04:00:00;12,58;7,3;0;71,18;0;0;0,8;1,2;6532;
2020-05-04 03:00:00;12,39;7,4;0;72,54;0;0;0,1;0,5;6552;
2020-05-04 02:00:00;12,12;7,6;0;74,74;0;0;0;0,2;6552;
2020-05-04 01:00:00;13,04;8,3;0;73,97;0;0;0;0,2;6552;
2020-05-04 00:00:00;13,61;9,4;0;76,73;0;0;0,1;0,5;6552;2
2020-05-03 23:00:00;12,9;9,7;0;81,92;0;0;0;0,1;6532;
2020-05-03 22:00:00;13,23;9,5;0;79,43;0;0;0;0,1;6542;
2020-05-03 21:00:00;13,19;8,9;0;76,21;0;0;0;0;6552;
2020-05-03 20:00:00;14,91;8,8;0;67,91;0;0;0;0,2;6590;
2020-05-03 19:00:00;16,22;8,9;0;63,02;0;0;0,1;0,2;6650;
2020-05-03 18:00:00;20,55;5,9;44;40,64;0;0;0;0,2;6738;
2020-05-03 17:00:00;23,2;2,8;253;27,05;0;0;0;0,2;6894;
2020-05-03 16:00:00;23,8;3,6;479;27,49;0;0;0,3;0,9;6904;
2020-05-03 15:00:00;23,5;4,9;662;30,69;0;0;0,3;1,1;6904;
2020-05-03 14:00:00;22,24;5,7;783;35,01;0;0;0,5;1;6904;
2020-05-03 13:00:00;20,29;8,2;825;46,39;0;0;0,8;1,1;6904;
2020-05-03 12:00:00;18,37;9,1;791;55,57;0;0;0,7;1,1;6904;
2020-05-03 11:00:00;15,66;9,5;686;67,66;0;0;0,3;0,8;6914;
2020-05-03 10:00:00;12,65;11,2;497;92,25;0;0;0,1;0,7;6914;
2020-05-03 09:00:00;9,36;9,3;222;100;0;0;0;0;6922;
2020-05-03 08:00:00;8,27;8,2;74;100;0;0;0;0;6914;
2020-05-03 07:00:00;7,88;7,8;0;100;0;0;0;0;6512;
2020-05-03 06:00:00;8,17;8,1;0;100;0,2;0;0;0;6532;
2020-05-03 05:00:00;8,51;8,4;0;100;0;0;0;0;6542;
2020-05-03 04:00:00;8,98;8,8;0;99,81;0;0;0;0;6532;
2020-05-03 03:00:00;9,64;9,4;0;99,15;0;0;0;0;6532;
2020-05-03 02:00:00;9,5;9;0;97,81;0;0;0;0;6532;
2020-05-03 01:00:00;9,89;9,1;0;95,67;0;0;0;0;6552;
2020-05-03 00:00:00;10,76;9,4;0;92,39;0;0;0;0;6552;2
2020-05-02 23:00:00;12,29;9,8;0;85,85;0;0;0;0,2;6532;
2020-05-02 22:00:00;13,19;9,4;0;79;0;0;0;0,5;6532;
2020-05-02 21:00:00;12,61;7,7;0;72,68;0;0;0;0;6572;
2020-05-02 20:00:00;12,87;7;0;68,48;0;0;0;0;6620;
2020-05-02 19:00:00;12,64;6,3;0;66,12;0;0;0;0;6668;
2020-05-02 18:00:00;16,24;5,7;41;50,55;0;0;0;0,2;6776;
2020-05-02 17:00:00;19,26;4,8;243;39,29;0;0;0,1;0,5;6894;
2020-05-02 16:00:00;19,85;4,6;472;37,35;0;0;0,5;1,1;6904;
2020-05-02 15:00:00;20,05;5,4;579;39,12;0;0;0,7;1,1;6904;
2020-05-02 14:00:00;20,22;5,1;793;37,78;0;0;0,8;1,4;6904;
2020-05-02 13:00:00;19,54;6,3;812;42,83;0;0;0,9;1,4;6904;
2020-05-02 12:00:00;19,28;6,7;725;44,72;0;0;0,9;1,7;6904;
2020-05-02 11:00:00;17,84;7,7;633;52,35;0;0;0,5;0,8;6894;
2020-05-02 10:00:00;15,97;8;511;59,96;0;0;0,1;0,5;6914;
2020-05-02 09:00:00;12,69;8,1;284;74,77;0;0;0;0,1;6914;
2020-05-02 08:00:00;9,63;8,1;59;91,1;0;0;0;0;6914;
2020-05-02 07:00:00;8,24;6,8;0;91,79;0;0;0;0;6532;
2020-05-02 06:00:00;8,6;6,9;0;90,02;0;0;0;0,1;6532;
2020-05-02 05:00:00;8,56;6,7;0;89,2;0;0;0;0;6532;
2020-05-02 04:00:00;9,55;7,1;0;85,85;0;0;0;0,4;6542;
2020-05-02 03:00:00;10,24;7,1;0;82,07;0;0;0;0;6552;
2020-05-02 02:00:00;11,44;6,1;0;71,02;0;0;0;0;6552;
2020-05-02 01:00:00;13,72;5,8;0;59,43;0;0;0;0,1;6532;
2020-05-02 00:00:00;13,07;5,6;0;61,49;0;0;0;0;6552;2,1
2020-05-01 23:00:00;13,61;5,3;0;58,28;0;0;0;0;6552;
2020-05-01 22:00:00;14,8;5,1;0;53,06;0;0;0;0,1;6542;
2020-05-01 21:00:00;15,73;5;0;49,72;0;0;0;0,2;6542;
2020-05-01 20:00:00;16,83;5,6;0;48,21;0;0;0,1;0,4;6590;
2020-05-01 19:00:00;18,42;6,4;0;46,53;0;0;0,2;0,8;6660;
2020-05-01 18:00:00;21,4;4,9;43;34,84;0;0;0;0,4;6748;
2020-05-01 17:00:00;24,09;4;242;27,68;0;0;0,2;0,6;6874;
2020-05-01 16:00:00;24,45;2;468;23,65;0;0;0,6;1,1;6904;
2020-05-01 15:00:00;24,33;3,6;652;26,57;0;0;0,7;1,4;6904;
2020-05-01 14:00:00;23,59;4,4;728;29,48;0;0;0,7;1,5;6904;
2020-05-01 13:00:00;22,82;5,1;809;32,21;0;0;0,8;1,1;6904;
2020-05-01 12:00:00;21,4;7,4;694;41,15;0;0;0,4;1;6904;
2020-05-01 11:00:00;19,78;8,4;675;48,8;0;0;0,3;1;6904;
2020-05-01 10:00:00;18,42;9,7;466;57,43;0;0;0;0;6914;
2020-05-01 09:00:00;15,5;9,7;252;69,45;0;0;0;0;6914;
2020-05-01 08:00:00;11,9;9,1;40;83,93;0;0;0;0;6834;
2020-05-01 07:00:00;11,76;9,8;0;88,79;0;0;0;0;6532;
2020-05-01 06:00:00;13,47;8;0;71,21;0;0;0;0,1;6542;
2020-05-01 05:00:00;13,33;5,6;0;60,04;0;0;0;0,2;6542;
2020-05-01 04:00:00;12,46;5,6;0;64,03;0;0;0;0;6552;
2020-05-01 03:00:00;12,72;5,3;0;61,39;0;0;0;0,2;6552;
2020-05-01 02:00:00;13,31;4,8;0;57,07;0;0;0;0;6552;
2020-05-01 01:00:00;14,84;4,8;0;51,86;0;0;0;0;6552;
2020-05-01 00:00:00;16,64;4,1;0;43,91;0;0;0;0;6552;2,1
2020-04-30 23:00:00;16,27;4,4;0;45,99;0;0;0;0;6552;
2020-04-30 22:00:00;16,09;4,2;0;45,74;0;0;0;0;6542;
2020-04-30 21:00:00;15,11;3,6;0;46,84;0;0;0;0;6542;
2020-04-30 20:00:00;16,34;2,9;0;41,42;0;0;0;0,1;6590;
2020-04-30 19:00:00;16,98;4,3;0;43,71;0;0;0;0;6650;
2020-04-30 18:00:00;20,73;3,1;35;31,89;0;0;0;0,1;6738;
2020-04-30 17:00:00;23,71;2,5;254;25,5;0;0;0,1;0,4;6874;
2020-04-30 16:00:00;25,13;0;488;19,62;0;0;0,6;1,3;6894;
2020-04-30 15:00:00;24,65;-0,4;653;19,56;0;0;0,9;1,3;6904;
2020-04-30 14:00:00;24,6;0,3;773;20,76;0;0;0,6;1,6;6904;
2020-04-30 13:00:00;23,2;1,3;829;24,65;0;0;1;1,6;6904;
2020-04-30 12:00:00;21,65;5,6;789;36,11;0;0;0,8;1,1;6904;
2020-04-30 11:00:00;19,47;5,1;686;39,78;0;0;0,5;1,1;6904;
2020-04-30 10:00:00;18,25;5,2;513;43,09;0;0;0,3;0,7;6904;
2020-04-30 09:00:00;17,19;7,2;303;53,01;0;0;0;0,3;6914;
2020-04-30 08:00:00;12,47;7,7;80;73,94;0;0;0;0;6914;
2020-04-30 07:00:00;11,27;6,6;0;73,76;0;0;0;0;6532;
2020-04-30 06:00:00;11,93;7,1;0;73,15;0;0;0;0,1;6532;
2020-04-30 05:00:00;12,49;7,4;0;71,76;0;0;0;0;6522;
2020-04-30 04:00:00;12,5;7,5;0;72,46;0;0;0;0;6532;
2020-04-30 03:00:00;13,79;8,3;0;70,4;0;0;0;0;6552;
2020-04-30 02:00:00;15,25;9,3;0;68,51;0;0;0;0;6552;
2020-04-30 01:00:00;17,03;9,2;0;60,75;0;0;0;0,1;6552;
2020-04-30 00:00:00;17,82;10,4;0;62,9;0;0;0;0,1;6542;2
2020-04-29 23:00:00;18,93;13,6;0;71,98;0;0;0;0,2;6542;
2020-04-29 22:00:00;19,65;17;0;85,64;0;0;0,1;0,3;6552;
2020-04-29 21:00:00;20,79;17,3;0;81,32;0;0;0;0,3;6552;
2020-04-29 20:00:00;21,01;17;0;79,08;0;0;0;0;6562;
2020-04-29 19:00:00;21,66;17;0;75,54;0;0;0;0,2;6610;
2020-04-29 18:00:00;23,18;16,6;27;67,53;0;0;0;0,2;6668;
2020-04-29 17:00:00;25,39;16;153;56,91;0;0;0,3;1,1;6884;
2020-04-29 16:00:00;25,53;15,3;231;54,18;0;0;1,2;1,9;6894;
2020-04-29 15:00:00;25,9;14,9;307;51,76;0;0;1,2;1,7;6904;
2020-04-29 14:00:00;26,83;15;611;49,16;0;0;1,1;1,5;6894;
2020-04-29 13:00:00;25,65;14,5;547;50,97;0;0;1,1;1,8;6894;
2020-04-29 12:00:00;24,41;14,4;593;54,21;0;0;0,8;1,2;6894;
2020-04-29 11:00:00;22,92;14,2;271;58,63;0;0;0,2;0,5;6884;
2020-04-29 10:00:00;22,59;13,9;344;58,81;0;0;0,1;0,2;6904;
2020-04-29 09:00:00;20,61;13,4;224;64,24;0;0;0;0,2;6904;
2020-04-29 08:00:00;18,33;13,1;58;72,5;0;0;0;0;6756;
2020-04-29 07:00:00;17,82;12,9;0;73,79;0;0;0;0,3;6522;
2020-04-29 06:00:00;17,75;12,8;0;73,69;0;0;0;0,1;6532;
2020-04-29 05:00:00;17,66;12,7;0;73,67;0;0;0;0;6552;
2020-04-29 04:00:00;18,88;12,6;0;67,75;0;0;0,2;0,5;6542;
2020-04-29 03:00:00;19,16;12,6;0;66,57;0;0;0;0,2;6542;
2020-04-29 02:00:00;19,24;12,6;0;66,34;0;0;0;0,1;6552;
2020-04-29 01:00:00;19,52;12,8;0;65,83;0;0;0;0;6552;
2020-04-29 00:00:00;20,18;12,9;0;63,85;0;0;0;0;6542;3,1
2020-04-28 23:00:00;21,43;12,8;0;58,64;0;0;0;0,1;6552;
2020-04-28 22:00:00;22,56;12,7;0;54,75;0;0;0,1;0,5;6552;
2020-04-28 21:00:00;22,72;12,8;0;54,56;0;0;0;0,1;6552;
2020-04-28 20:00:00;22,71;13,1;0;55,5;0;0;0;0;6572;
2020-04-28 19:00:00;24,1;13;0;50,84;0;0;0;0;6610;
2020-04-28 18:00:00;26,78;13,2;49;43,76;0;0;0,3;0,9;6728;
2020-04-28 17:00:00;28,11;13,1;205;40,34;0;0;0,9;1,6;6894;
2020-04-28 16:00:00;28,61;13,2;387;39,62;0;0;1,4;2;6894;
2020-04-28 15:00:00;28,7;13,6;558;40,3;0;0;1,8;2,3;6894;
2020-04-28 14:00:00;28,05;13,9;758;42,67;0;0;2;2,5;6894;
2020-04-28 13:00:00;27,29;14,3;805;45,83;0;0;1,8;2,4;6894;
2020-04-28 12:00:00;26,02;14,6;774;50,19;0;0;1,8;2,6;6904;
2020-04-28 11:00:00;24,47;14,4;670;54,14;0;0;1,8;2,4;6904;
2020-04-28 10:00:00;22,79;14,3;499;59,46;0;0;2;2,6;6904;
2020-04-28 09:00:00;21,12;14,3;293;65,94;0;0;1,5;2;6904;
2020-04-28 08:00:00;19,55;14,3;80;72,56;0;0;1;1,6;6904;
2020-04-28 07:00:00;18,65;14,1;0;75,85;0;0;0,3;0,8;6522;
2020-04-28 06:00:00;18,45;14,2;0;77,31;0;0;0,4;0,8;6542;
2020-04-28 05:00:00;18,41;14,4;0;78,5;0;0;0,2;0,5;6552;
2020-04-28 04:00:00;19,02;14,6;0;76,48;0;0;0,4;0,8;6552;
2020-04-28 03:00:00;19,31;14,7;0;75,65;0;0;0,6;1;6552;
2020-04-28 02:00:00;19,29;14,8;0;75,81;0;0;0,3;0,6;6542;
2020-04-28 01:00:00;18,9;14,9;0;78,47;0;0;0,1;0,7;6552;
2020-04-28 00:00:00;18,92;15,1;0;79,41;0;0;0,1;0,6;6532;1,2
2020-04-27 23:00:00;18,93;15,2;0;79,94;0;0;0,1;0,6;6552;
2020-04-27 22:00:00;19,15;15,3;0;79,28;0;0;0;0,2;6562;
2020-04-27 21:00:00;19,81;15,4;0;76,27;0;0;0,2;0,6;6552;
2020-04-27 20:00:00;20,12;15,5;0;75,69;0;0;0,1;0,5;6572;
2020-04-27 19:00:00;20,49;15,9;0;75,9;0;0;0,1;0,3;6600;
2020-04-27 18:00:00;21,48;16,3;20;73,38;0;0;0,2;0,6;6688;
2020-04-27 17:00:00;21,91;16,3;109;71,5;0;0;0,3;0,7;6894;
2020-04-27 16:00:00;21,26;16,8;161;76,56;0;0;0,3;0,8;6894;
2020-04-27 15:00:00;20,64;16,5;88;78,16;0,2;0;0,3;0,6;6894;
2020-04-27 14:00:00;22,14;15,5;120;66,84;0;0;0,1;0,5;6894;
2020-04-27 13:00:00;22,46;15,3;205;64,71;0;0;0,2;0,6;6894;
2020-04-27 12:00:00;22,03;15,4;253;66,81;0;0;0,5;0,8;6894;
2020-04-27 11:00:00;21,31;15,4;261;69,68;0;0;0,6;1,1;6894;
2020-04-27 10:00:00;20,16;15,5;224;75,52;0;0;0,1;0,4;6904;
2020-04-27 09:00:00;18,77;15,7;86;83,27;0;0;0;0,1;6738;
2020-04-27 08:00:00;17,8;16,1;25;90,94;0;0;0;0,2;6572;
2020-04-27 07:00:00;17,74;16;0;90,46;0;0;0,1;0,4;6542;
2020-04-27 06:00:00;17,64;16;0;91,11;0;0;0;0,2;6542;
2020-04-27 05:00:00;17,79;16;0;90,23;0;0;0;0,2;6552;
2020-04-27 04:00:00;17,86;15,9;0;89,35;0;0;0,1;0,4;6532;
2020-04-27 03:00:00;17,74;15,9;0;89,76;0;0;0;0,3;6552;
2020-04-27 02:00:00;17,78;15,7;0;88,4;0;0;0;0,5;6542;
2020-04-27 01:00:00;18,12;15,4;0;85,2;0;0;0,1;0,5;6552;
2020-04-27 00:00:00;17,93;15,7;0;87,87;0;0;0,1;0,5;6552;1,2
2020-04-26 23:00:00;17,76;15,9;0;89,75;0;0;0,2;0,6;6552;
2020-04-26 22:00:00;18,06;15,6;0;86,5;0;0;0;0,2;6562;
2020-04-26 21:00:00;18,57;14,9;0;80,1;0;0;0;0,2;6572;
2020-04-26 20:00:00;18,92;14,5;0;76,29;0;0;0,1;0,6;6582;
2020-04-26 19:00:00;19,31;14,6;0;74,87;0;0;0,2;0,7;6640;
2020-04-26 18:00:00;19,45;14,6;25;74,31;0;0;0,2;0,5;6748;
2020-04-26 17:00:00;19,89;15;114;74,1;0;0;0,5;1,1;6894;
2020-04-26 16:00:00;19,22;15,2;77;78,54;0;0;0,2;0,8;6894;
2020-04-26 15:00:00;20,84;14,9;139;69,76;0;0;0,2;0,8;6894;
2020-04-26 14:00:00;22,98;14,3;416;59,03;0;0;0,5;1,7;6894;
2020-04-26 13:00:00;21,41;14,9;242;67,36;0;0;0,1;0,5;6904;
2020-04-26 12:00:00;19,28;15;127;77,41;0;0;0;0,2;6894;
2020-04-26 11:00:00;18,97;13,9;112;73,57;0;0;0;0,2;6864;
2020-04-26 10:00:00;19,26;12,1;107;64,47;0;0;0,3;1,1;6844;
2020-04-26 09:00:00;20,02;10,8;75;56,09;0;0;0;0;6756;
2020-04-26 08:00:00;19,78;9,4;54;51,6;0;0;0;0;6688;
2020-04-26 07:00:00;19,26;8,8;0;51,62;0;0;0;0;6542;
2020-04-26 06:00:00;19,36;8,7;0;50,97;0;0;0;0;6532;
2020-04-26 05:00:00;19,45;8,7;0;50,49;0;0;0;0;6552;
2020-04-26 04:00:00;19,31;8,7;0;51,07;0;0;0;0;6552;
2020-04-26 03:00:00;19,34;8,9;0;51,49;0;0;0;0,2;6542;
2020-04-26 02:00:00;20,24;9;0;49,01;0;0;0;0,1;6542;
2020-04-26 01:00:00;19,74;9,2;0;51,38;0;0;0;0;6562;
2020-04-26 00:00:00;20,62;9,3;0;49,13;0;0;0;0;6562;3
2020-04-25 23:00:00;21,79;9,4;0;45,9;0;0;0;0,2;6552;
2020-04-25 22:00:00;21,67;9,3;0;45,99;0;0;0;0,2;6552;
2020-04-25 21:00:00;22,24;9,3;0;44,43;0;0;0;0,4;6542;
2020-04-25 20:00:00;23,26;9,5;0;42,38;0;0;0;0;6562;
2020-04-25 19:00:00;23,88;10,1;0;42,44;0;0;0;0,1;6590;
2020-04-25 18:00:00;27,69;10,1;50;34,37;0;0;0;0;6688;
2020-04-25 17:00:00;30,96;9,5;256;27,06;0;0;0;0,2;6884;
2020-04-25 16:00:00;31,04;9,1;488;26,36;0;0;0,5;1,1;6894;
2020-04-25 15:00:00;30,53;8,7;664;26,38;0;0;1,1;1,5;6894;
2020-04-25 14:00:00;29,46;10,7;793;31,95;0;0;1,3;1,7;6894;
2020-04-25 13:00:00;27,82;12;851;38,25;0;0;1,6;2;6894;
2020-04-25 12:00:00;25,58;13,3;817;47,4;0;0;1,4;1,9;6894;
2020-04-25 11:00:00;23,67;13,8;703;54,79;0;0;1,2;1,7;6904;
2020-04-25 10:00:00;21,65;14,1;520;63,03;0;0;0,7;1,2;6904;
2020-04-25 09:00:00;19,46;13,9;310;71,13;0;0;0,7;1,1;6904;
2020-04-25 08:00:00;16,82;13,7;83;82,88;0;0;0,3;0,7;6904;
2020-04-25 07:00:00;15,62;13,5;0;88,51;0;0;0,1;0,4;6532;
2020-04-25 06:00:00;15,44;13,3;0;88,09;0;0;0,1;0,4;6532;
2020-04-25 05:00:00;16,24;13;0;81,95;0;0;0,5;0,9;6522;
2020-04-25 04:00:00;16,95;12,4;0;75,99;0;0;0,6;1,2;6542;
2020-04-25 03:00:00;17,38;11,8;0;70,98;0;0;0,3;0,5;6552;
2020-04-25 02:00:00;17,83;11,4;0;67,13;0;0;0,4;0,9;6552;
2020-04-25 01:00:00;17,02;10,8;0;67,69;0;0;0;0,1;6552;
2020-04-25 00:00:00;18,14;9,6;0;58,26;0;0;0;0,2;6552;2,9
2020-04-24 23:00:00;19,24;8,3;0;49,92;0;0;0;0,2;6542;
2020-04-24 22:00:00;19,7;5,8;0;40,91;0;0;0;0,2;6542;
2020-04-24 21:00:00;19,14;5,8;0;42,58;0;0;0;0,1;6532;
2020-04-24 20:00:00;20,64;5,8;0;38,57;0;0;0,1;0,6;6552;
2020-04-24 19:00:00;21,77;5,9;0;36,27;0;0;0;0,2;6620;
2020-04-24 18:00:00;26,17;5,7;59;27,68;0;0;0;0;6718;
2020-04-24 17:00:00;29,07;5,4;281;22,99;0;0;0,2;0,9;6884;
2020-04-24 16:00:00;29,22;5,9;508;23,56;0;0;0,8;1,4;6894;
2020-04-24 15:00:00;28,61;6,7;692;25,86;0;0;1;1,6;6894;
2020-04-24 14:00:00;27,4;8,4;813;30,98;0;0;1,1;1,7;6894;
2020-04-24 13:00:00;25,83;9,7;864;36,97;0;0;1,4;1,7;6894;
2020-04-24 12:00:00;24,34;10,3;827;41,89;0;0;1,2;1,9;6894;
2020-04-24 11:00:00;22,24;10,8;714;49,31;0;0;1,5;2;6904;
2020-04-24 10:00:00;20,33;11,6;536;58,17;0;0;1;1,8;6904;
2020-04-24 09:00:00;18,58;12,7;311;69,57;0;0;0,4;0,8;6904;
2020-04-24 08:00:00;15,71;13,2;74;86,45;0;0;0,1;0,5;6904;
2020-04-24 07:00:00;13,97;12,8;0;93,62;0;0;0;0,1;6532;
2020-04-24 06:00:00;14,71;12,7;0;88,78;0;0;0;0,1;6532;
2020-04-24 05:00:00;15,87;12,7;0;82,47;0;0;0,1;0,4;6542;
2020-04-24 04:00:00;16,29;12,7;0;80,25;0;0;0,1;0,8;6532;
2020-04-24 03:00:00;16,75;12,5;0;76,76;0;0;0;0,6;6552;
2020-04-24 02:00:00;17,46;12,2;0;71,98;0;0;0,2;0,7;6532;
2020-04-24 01:00:00;17,17;12;0;72,31;0;0;0;0,3;6552;
2020-04-24 00:00:00;16,66;11,3;0;71,37;0;0;0;0;6552;2,6
2020-04-23 23:00:00;17,96;11,2;0;65,7;0;0;0;0,1;6532;
2020-04-23 22:00:00;18,15;11,7;0;67,29;0;0;0,1;0,4;6542;
2020-04-23 21:00:00;17,82;11,7;0;68,16;0;0;0;0,2;6542;
2020-04-23 20:00:00;18,51;11,4;0;64,11;0;0;0;0,1;6562;
2020-04-23 19:00:00;20,02;11,5;0;59,01;0;0;0;0,2;6630;
2020-04-23 18:00:00;24,57;10,5;56;42,24;0;0;0,1;0,2;6728;
2020-04-23 17:00:00;27,21;8,5;275;31,3;0;0;0,1;0,5;6884;
2020-04-23 16:00:00;28,09;8,4;492;29,66;0;0;0,2;0,8;6894;
2020-04-23 15:00:00;28,55;7,4;681;27,05;0;0;0,2;0,4;6894;
2020-04-23 14:00:00;27,74;8,5;805;30,74;0;0;0,4;0,8;6894;
2020-04-23 13:00:00;26,15;11,3;852;40,31;0;0;0,5;1;6894;
2020-04-23 12:00:00;24,35;13,1;816;50,29;0;0;0,5;1;6894;
2020-04-23 11:00:00;22,3;13,4;706;57,94;0;0;0,5;0,8;6904;
2020-04-23 10:00:00;19,93;13,2;532;66,17;0;0;0,9;1,2;6904;
2020-04-23 09:00:00;18,96;13,3;305;70,47;0;0;0,1;0,5;6914;
2020-04-23 08:00:00;15,81;13;76;84,65;0;0;0;0;6904;
2020-04-23 07:00:00;14,51;12,7;0;89,97;0;0;0;0,1;6542;
2020-04-23 06:00:00;14,69;12,8;0;89,5;0;0;0;0,1;6522;
2020-04-23 05:00:00;14,29;12,9;0;92,45;0;0;0;0;6522;
2020-04-23 04:00:00;14,2;12,7;0;92;0;0;0;0;6542;
2020-04-23 03:00:00;14,83;12,6;0;87,66;0;0;0;0;6552;
2020-04-23 02:00:00;15,35;12,5;0;84,15;0;0;0;0;6542;
2020-04-23 01:00:00;15,91;12,4;0;80,46;0;0;0;0,1;6552;
2020-04-23 00:00:00;16,1;12,3;0;79;0;0;0;0;6552;2,6
2020-04-22 23:00:00;16,1;12,5;0;80,1;0;0;0;0;6532;
2020-04-22 22:00:00;17,27;12,3;0;73,25;0;0;0;0,1;6542;
2020-04-22 21:00:00;17,94;11,9;0;68,98;0;0;0;0,1;6542;
2020-04-22 20:00:00;18,91;11,3;0;62,46;0;0;0,1;0,2;6590;
2020-04-22 19:00:00;19,13;10,9;0;59,79;0;0;0;0;6650;
2020-04-22 18:00:00;23,64;10,5;60;44,46;0;0;0;0;6738;
2020-04-22 17:00:00;26,2;10,4;212;37,68;0;0;0,1;0,5;6844;
2020-04-22 16:00:00;27,18;11,1;392;37,45;0;0;0,2;0,6;6894;
2020-04-22 15:00:00;27,52;11,5;617;37,63;0;0;0,6;1,4;6894;
2020-04-22 14:00:00;27,51;11,8;742;38,35;0;0;0,3;0,7;6894;
2020-04-22 13:00:00;26,33;12,1;849;41,9;0;0;0,6;1;6894;
2020-04-22 12:00:00;25;12,7;819;47,11;0;0;0,4;0,8;6894;
2020-04-22 11:00:00;23,09;13,1;711;54,37;0;0;0,4;1,1;6904;
2020-04-22 10:00:00;21,45;12,7;536;58,3;0;0;0,1;0,4;6904;
2020-04-22 09:00:00;19,54;12,4;318;64,3;0;0;0;0,3;6904;
2020-04-22 08:00:00;15,76;12,3;74;80,8;0;0;0;0;6904;
2020-04-22 07:00:00;14,45;11,8;0;85,34;0;0;0;0,1;6522;
2020-04-22 06:00:00;13,59;12;0;91,22;0;0;0;0,1;6512;
2020-04-22 05:00:00;13,38;12;0;92,13;0;0;0;0;6522;
2020-04-22 04:00:00;13,95;11,7;0;87,31;0;0;0;0;6542;
2020-04-22 03:00:00;14,95;11,6;0;81,16;0;0;0;0;6552;
2020-04-22 02:00:00;15,98;11;0;73,31;0;0;0;0;6532;
2020-04-22 01:00:00;16,8;10,4;0;66,98;0;0;0;0,1;6552;
2020-04-22 00:00:00;16,53;10;0;66,43;0;0;0;0;6532;2,7
2020-04-21 23:00:00;16,1;9,7;0;66,53;0;0;0;0;6532;
2020-04-21 22:00:00;16,14;9,4;0;65,15;0;0;0;0;6532;
2020-04-21 21:00:00;16,89;10,1;0;65,01;0;0;0;0,1;6542;
2020-04-21 20:00:00;17,63;10,3;0;63,27;0;0;0;0;6572;
2020-04-21 19:00:00;19,96;10,3;0;54,76;0;0;0;0,1;6630;
2020-04-21 18:00:00;24,64;9,6;60;39,47;0;0;0,1;0,3;6748;
2020-04-21 17:00:00;27,07;8,4;286;31,51;0;0;0,3;1;6884;
2020-04-21 16:00:00;27,89;10;509;33,51;0;0;0,4;0,9;6894;
2020-04-21 15:00:00;27,7;10,3;690;34,41;0;0;0,6;1,1;6894;
